PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Wang, X; Li, JP; Duan, YH; Li, JA; Wang, HL; Yang, XJ; Gong, M				Wang, Xue; Li, Jian-Ping; Duan, Yanghua; Li, Jianan; Wang, Hualin; Yang, Xuejing; Gong, Ming			Electrochemical Urea Oxidation in Different Environment: From Mechanism to Devices	CHEMCATCHEM												Urea has been regarded as an important chemical compound in the food-water-energy nexus. However, the emission of urea from human activity, industrial manufacture, and agricultural fertilization into the environment has caused an ecological nitrogen imbalance. Besides addressing the environmental pollution, the applications of clean energy conversion from urea-rich wastewater has strong potential for resource and energy recovery. Herein, we conducted a comprehensive overview of electrochemical urea oxidation reaction (UOR) for pollution control and energy harvesting. The present mechanisms and behaviors of UOR under different water matrices have been characterized and compared in detail. Additionally, the latest development of electrochemical UOR integrated into electrolyzers and fuel cells are presented. Finally, we discuss the prospects and challenges of UOR technologies, suggesting several directions for the electrochemical conversion of urea-abundant wastewater in the near future.					Li, Jianping/I-2661-2012	Li, Jianping/0000-0003-0625-1575; Gong, Ming/0000-0002-1584-1211													1867-3880	1867-3899				JUL 7	2022	14	13							e202101906	10.1002/cctc.202101906	http://dx.doi.org/10.1002/cctc.202101906		APR 2022											WOS:000776647600001
J	Vollenbroek, JC; Rodriguez, AP; Mei, BT; Mul, G; Verhaar, MC; Odijk, M; Gerritsen, KGF				Vollenbroek, Jeroen C.; Rodriguez, Ainoa Paradelo; Mei, Bastian T.; Mul, Guido; Verhaar, Marianne C.; Odijk, Mathieu; Gerritsen, Karin G. F.			Light-driven urea oxidation for a wearable artificial kidney	CATALYSIS TODAY												For the development of a wearable artificial kidney (WAK) that uses a small dialysate volume that is continuously regenerated, it is essential that urea, one of the main uremic retention solutes, is removed. Despite advances in sorbent technology or electro-oxidation no safe, efficient and selective method for urea removal has been re-ported that allows miniaturization of the artificial kidney to wearable proportions. Here we have developed a flow cell for light-driven, photo-electrocatalytic (PEC) urea removal for use in a WAK. We use a photo-active material (hematite) coated with a catalyst (NiOOH) as working electrode for selective urea oxidation and a silver-chloride (AgCl) cathode. The use of the AgCl counter electrodes eliminates the need for an external bias voltage, and allows operation under light illumination only. Using LED illumination (460 nm) we show that urea is selectively oxidized over chloride. N-2 formation is confirmed by gas-phase analysis of the headspace of the sample vial, using mass spectrometry. Other nitrogen containing products include nitrite but importantly ammonia and nitrate are not detected. Using the PEC concept a urea removal rate of 2.5 mu mol/cm(2)h (or 0.15 mg/ cm(2)h) has been achieved. Extrapolating our results to an upscaled system, a surface area of 0.5 m(2) would enable efficient removal of the daily produced amount of urea (similar to 300 mmol) urea within 24 h, when driven by LED illumination only.					Verhaar, Marianne/AAM-6788-2020; Odijk, Mathieu/I-5880-2012	Vollenbroek, Jeroen/0000-0002-0778-3509													0920-5861	1873-4308				JUL 1	2023	419								114163	10.1016/j.cattod.2023.114163	http://dx.doi.org/10.1016/j.cattod.2023.114163		MAY 2023											WOS:000994154300001
J	Song, XY; Gao, L; Li, YM; Chen, W; Mao, LQ; Yang, JH				Song, Xueying; Gao, Li; Li, Yamin; Chen, Wei; Mao, Liqun; Yang, Jing-He			Nickel phosphate-based materials with excellent durability for urea electro-oxidation	ELECTROCHIMICA ACTA												Nickel phosphates (NiPO-a, NiPO-b, NiPO-c, NiPO-d) with different structures are developed by different methods. The mesostructure of NiPO-a is composed of less-ordered nanotubes of different lengths and NiPO-b, NiPO-c are arranged by a kind of flower-like nanosheet porous film. While, NiPO-d is composed of stacked nanocrystals. These nickel phosphates are examined by electrochemical tests to investigate the electrochemical activity of urea oxidation under alkaline conditions. Compared with commercial NiO, the four kinds of nickel phosphates have a more negative initial oxidation potential, which are more likely to react chemically with urea. As to NiPO-c, the highest oxidation current density for urea oxidation and superior stability are observed. During a 96-hour amperometric i-t test, the surface of NiPO-c modified fluorine-doped tin dioxide transparent conductive glass (FTO) electrode does not fall off, and the electrochemical activity just reduces 2.52% compared with the maximum value. NiPO-c has great potential for large-scale production in the field of urea-rich wastewater treatment and energy consumption. (C) 2017 Elsevier Ltd. All rights reserved.					Li, Yamin/F-8902-2015														0013-4686	1873-3859				OCT 10	2017	251						284	292		10.1016/j.electacta.2017.08.117	http://dx.doi.org/10.1016/j.electacta.2017.08.117													WOS:000413004200031
J	Santhosh, S; Teller, H; Schechter, A; Kalarikkal, N				Santhosh, Shilpa; Teller, Hanan; Schechter, Alex; Kalarikkal, Nandakumar			Effect of Mn Doped Ni-Co Mixed Oxide Catalysts on Urea Oxidation	CHEMCATCHEM												Urea as an energy generation and storage fuel has attracted increased attention for its stability, non-toxicity, and availability. Urea possesses 10.1 wt.% of hydrogen. Nevertheless, its electrochemical oxidation is generally sluggish and inefficient. Ni-based catalysts which showed efficient activity towards urea electrooxidation in the alkaline medium were studied for Direct Urea Fuel Cell (DUFC) anodes. In the present study, we investigated urea oxidation on a novel three-dimensional mixed oxide catalyst, NiCo2O4. Mn-doped NiCo2O4 catalyst exhibited urea oxidation activity of 45.88 mA cm(-2) (at 1.30 V vs SHE), fifteen times higher than NiO and Co3O4 and twice that of bare NiCo2O4 spinel. Chronoamperometry curves of the Mn-doped NiCo2O4 catalyst demonstrated stable urea oxidation for over 3 hours. The significantly higher mass activity of Mn-doped NiCo2O4 catalyst is attributed to the least nano-crystallite size, better dispersion of Ni nuclei onto the spinel crystal matrix, enhanced Ni electrochemical active surface area, and lower bandgap.					Kalarikkal, Nandakumar/AAU-6308-2020; Schechter, Alex/A-7218-2019	Teller, Hanan/0000-0002-1819-9180; Schechter, Alex/0000-0002-3464-1936													1867-3880	1867-3899				JUL 7	2022	14	13							e202200257	10.1002/cctc.202200257	http://dx.doi.org/10.1002/cctc.202200257		MAY 2022											WOS:000790850300001
J	Zhu, BJ; Liang, ZB; Zou, RQ				Zhu, Bingjun; Liang, Zibin; Zou, Ruqiang			Designing Advanced Catalysts for Energy Conversion Based on Urea Oxidation Reaction	SMALL												Urea oxidation reaction (UOR) is the underlying reaction that determines the performance of modern urea-based energy conversion technologies. These technologies include electrocatalytic and photoelectrochemical urea splitting for hydrogen production and direct urea fuel cells as power engines. They have demonstrated great potentials as alternatives to current water splitting and hydrogen fuel cell systems with more favorable operating conditions and cost effectiveness. At the moment, UOR performance is mainly limited by the 6-electron transfer process. In this case, various material design and synthesis strategies have recently been reported to produce highly efficient UOR catalysts. The performance of these advanced catalysts is optimized by the modification of their structural and chemical properties, including porosity development, heterostructure construction, defect engineering, surface functionalization, and electronic structure modulation. Considering the rich progress in this field, the recent advances in the design and synthesis of UOR catalysts for urea electrolysis, photoelectrochemical urea splitting, and direct urea fuel cells are reviewed here. Particular attention is paid to those design concepts, which specifically target the characteristics of urea molecules. Moreover, challenges and prospects for the future development of urea-based energy conversion technologies and corresponding catalysts are also discussed.					zou, Ruqiang/N-8803-2013; Liang, Zibin/AAI-3997-2021	Zhu, Bing Jun/0000-0001-5698-8247													1613-6810	1613-6829				FEB	2020	16	7							1906133	10.1002/smll.201906133	http://dx.doi.org/10.1002/smll.201906133		JAN 2020						31913584					WOS:000506067200001
J	Mirzaei, P; Bastide, S; Dassy, A; Bensimon, R; Bourgon, J; Aghajani, A; Zlotea, C; Muller-Bouvet, D; Cachet-Vivier, C				Mirzaei, Peyman; Bastide, Stephane; Dassy, Arthur; Bensimon, Remi; Bourgon, Julie; Aghajani, Atieh; Zlotea, Claudia; Muller-Bouvet, Diane; Cachet-Vivier, Christine			Electrochemical oxidation of urea on nickel-rhodium nanoparticles/carbon composites	ELECTROCHIMICA ACTA												Ni100-xRhx/C composites consisting in bimetallic nanoparticles (10 wt.%) dispersed in high surface area graphite were synthesized and their electrocatalytic performances for urea oxidation tested in alkaline media by cyclic voltammetry using a cavity microelectrode. The composites are synthesized by impregnation of a graphite powder with an aqueous solution of nickel and rhodium salts, followed by drying and reduction under H-2/Ar at 500 degrees C. TEM observations reveal that the Rh fraction influences the average nanoparticle size which varies from 15 nm for pure Ni to 2 nm for pure Rh. XRD analysis indicates that solid solutions are obtained for all compositions. Ni100-xRhx with up to 30 at.% of rhodium have a higher electrocatalytic activity than pure Ni and their voltammograms exhibit two urea oxidation peaks rather than one, the additional peak being at a potential 50 mV less positive than that of pure nickel. When the rhodium content increases above 30 at.%, the current of urea oxidation decreases and becomes almost zero for pure rhodium. These variations in current as the fraction of rhodium increases are only related to the decrease in nanoparticle size and in nickel content (within a surface layer of similar to 1 nm). Hence, there is no synergistic effect between nickel and rhodium for the oxidation of urea in alkaline media. (C) 2018 Elsevier Ltd. All rights reserved.					Zlotea, Claudia/F-2954-2015	Zlotea, Claudia/0000-0002-4454-6991													0013-4686	1873-3859				FEB 20	2019	297						715	724		10.1016/j.electacta.2018.11.205	http://dx.doi.org/10.1016/j.electacta.2018.11.205													WOS:000455642500079
J	Tammam, RH; Saleh, MM				Tammam, Reham H.; Saleh, Mahmoud M.			On the electrocatalytic urea oxidation on nickel oxide nanoparticles modified glassy carbon electrode	JOURNAL OF ELECTROANALYTICAL CHEMISTRY												Electrochemical impedance spectroscopy (EIS) and cyclic voltammetry (CV) are used here to investigate the electrochemical characteristics of the urea oxidation on nickel oxide (NiOx) nanoparticles modified glassy carbon (GC) electrode from alkaline 0.5 M NaOH solution. The effects of NiOx loading and urea concentration on urea electrocatalytic oxidation are discussed in the light of the EIS data and corresponding equivalent circuits. The Nyquist plots show semicircles with fitting parameters that are dependent on the applied conditions. Charge transfer resistance is found to be lower in presence of urea due to higher rates of urea electrooxidation. Cyclic voltammetry (CV) helps to investigate the catalytic properties of urea oxidation on the GC/NiOx. The relation between the peak current of urea oxidation and the potential scan rate are measured and fitted with that calculated by Randles-Sevcik equation. The results indicate a diffusion-controlled irreversible process. Optimization of the loading extent of NiOx and interpretation of the effect of urea concentration is enabled from the CVs, EIS and equivalent circuit parameters.					; Saleh, Mahmoud/P-5869-2016	Tammam, Reham/0000-0003-4985-4616; Saleh, Mahmoud/0000-0001-8660-4638													1572-6657	1873-2569				JUN 1	2017	794						189	196		10.1016/j.jelechem.2017.04.023	http://dx.doi.org/10.1016/j.jelechem.2017.04.023													WOS:000403128200026
J	Wu, TH; Lin, YC; Hou, BW; Liang, WY				Wu, Tzu-Ho; Lin, Yan-Cheng; Hou, Bo-Wei; Liang, Wei-Yuan			Nanostructured β-NiS Catalyst for Enhanced and Stable Electro-oxidation of Urea	CATALYSTS												Urea oxidation reaction (UOR) has received a high level of recent interest since electrochemical oxidation of urea can remediate harmful nitrogen compounds in wastewater and accomplish hydrogen fuel production simultaneously. Thus, urea is considered to be potential hydrogen energy source that is inherently safe for fuel cell applications. However, the catalytic reaction suffers from slow kinetics due to six electron transfer in UOR. In this work, beta phase NiS is successfully prepared through facile hydrothermal reaction, in which diethanolamine (DEA) was added as chelating agent leading to 3D nanoflower morphology. The crystal structure, surface morphology, and chemical bonding of the beta-NiS were characterized by X-ray diffraction (XRD), scanning electron microscope (SEM), and X-ray photoelectron spectroscopy (XPS), respectively. The UOR performance of NiS was evaluated by means of linear sweep voltammetry (LSV), Tafel analysis, electrochemical impedance spectroscopy (EIS), chronoamperometry, and chronopotentiometry in 1 M KOH electrolyte containing 0.33 M urea. Compared to the Ni(OH)(2) counterpart, NiS exhibits lower onset potential, increased current responses, faster kinetics of urea oxidation, lower charge transfer resistance, and higher urea diffusion coefficient, leading to the enhanced catalytic performance toward UOR. Moreover, the developed NiS catalyst exhibits superior stability and tolerance towards urea electro-oxidation in 10,000 s test.					Liang, weiyuan/O-5893-2018; Huang, Chien-Lung/O-2028-2013	Wu, Tzu-Ho/0000-0002-5192-8912														2073-4344				NOV	2020	10	11							1280	10.3390/catal10111280	http://dx.doi.org/10.3390/catal10111280													WOS:000593537000001
J	Singh, RK; Subramanian, P; Schechter, A				Singh, Ramesh Kumar; Subramanian, Palaniappan; Schechter, Alex			Enhanced Urea Activity of Oxidation on Nickel-Deposited Tin Dendrites	CHEMELECTROCHEM												Urea oxidation has gained tremendous research interest, owing to its application in direct urea fuel cells and urea electrolyzers. In this work, the electrochemical oxidation of urea on a Ni/Sn dendrites catalyst is investigated. Ni and Ni/Sn dendrites are synthesized through electrodeposition on porous Toray(C) carbon paper. The prepared catalysts were characterized by scanning electron microscopy, X-ray diffraction, and inductively coupled plasma-optical emission spectroscopy. The Ni/Sn dendrites oxidized 0.33 M urea in alkaline solution at an onset potential of 0.34 V vs. Ag/AgCl with a current density of 44 mAcm(-2)@0.55 V, which is higher than that of electrodeposited Ni/TC (31 mAcm(-2)@0.55 V). In situ Raman spectroscopic measurements indicate that urea oxidation on Ni/Sn dendrites is initiated by Ni(III) OOH species. Electrochemical impedance spectroscopy patterns of Ni/Sn dendrites in the presence of urea displayed a single depressed semicircle at potentials of 325 mV and two semicircles above 325 mV with a decreased total charge-transfer resistance. The Ni/Sn dendrites electrode shows lower resistance at the tested potentials, indicative of faster urea oxidation kinetics.					Schechter, Alex/A-7218-2019; Singh, Ramesh Kumar/I-4215-2017; Subramanian, Palaniappan/B-1179-2012	Schechter, Alex/0000-0002-3464-1936; Singh, Ramesh Kumar/0000-0001-5718-8938; Subramanian, Palaniappan/0000-0003-1000-6994													2196-0216					MAY	2017	4	5					1037	1043		10.1002/celc.201600862	http://dx.doi.org/10.1002/celc.201600862													WOS:000404604300010
J	Li, BP; Song, CY; Rong, JJ; Zhao, J; Wang, HE; Yang, P; Ye, K; Cheng, K; Zhu, K; Yan, J; Cao, DX; Wang, GL				Li, Biaopeng; Song, Congying; Rong, Jianjun; Zhao, Jing; Wang, Hong-En; Yang, Ping; Ye, Ke; Cheng, Kui; Zhu, Kai; Yan, Jun; Cao, Dianxue; Wang, Guiling			A new catalyst for urea oxidation: NiCo2S4 nanowires modified 3D carbon sponge	JOURNAL OF ENERGY CHEMISTRY												Urea oxidation is a significant reaction for utilizing urea-rich wastewater or human urine as sustainable power sources which can ease the water eutrophication while generate electricity. A direct urea-hydrogen peroxide fuel cell is a new kind of fuel cell employing urea as fuel and hydrogen peroxide as oxidant which possesses a larger cell voltage. Herein, this work tries to promote the kinetics process of urea oxi-dation by preparing low-cost and high-efficient NiCo2S4 nanowires modified carbon sponge electrode. The carbon sponge used in this work with a similar three-dimensional multi-channel structure to Ni foam, is prepared by carbonizing recycled polyurethane sponge which is also a process of recycling waste. The performance of the prepared catalyst in an alkaline solution is investigated in a three-electrode system. With the introduction of Co element to the catalyst, a reduced initial urea oxidation potential and a high performance are obtained. Furthermore, a direct urea-hydrogen peroxide fuel cell is assembled using the NiCo2S4 nanowires modified carbon sponge anode. Results indicate that the prepared catalyst provides a chance to solve the current problems that hinder the development of urea electrooxidation (high initial urea oxidation potential, low performance, and high electrode costs). (C) 2019 Science Press and Dalian Institute of Chemical Physics, Chinese Academy of Sciences. Published by Elsevier B.V. and Science Press. All rights reserved.					Zhu, Kai/M-9959-2015; Ye, Ke/T-8053-2017; Wang, Guiling/AFK-5202-2022; Zhao, Jing/GLR-1729-2022; Cao, Dianxue/I-7856-2019; Cheng, Kui/J-3068-2014; Yan, Jun/D-4360-2011; Wang, Hongen/N-8098-2015	Cheng, Kui/0000-0001-9396-1545; Yan, Jun/0000-0002-9967-3912; Wang, Hongen/0000-0002-6859-5683; Ye, Ke/0000-0003-2633-4503													2095-4956					NOV	2020	50						195	205		10.1016/j.jechem.2019.12.018	http://dx.doi.org/10.1016/j.jechem.2019.12.018													WOS:000569401000007
J	Diao, YX; Liu, YS; Hu, GX; Zhao, YY; Qian, YH; Wang, HD; Shi, Y; Li, Z				Diao, Yongxing; Liu, Yaosheng; Hu, Guangxing; Zhao, Yuyan; Qian, Yuhong; Wang, Hongda; Shi, Yan; Li, Zhuang			NiFe nanosheets as urea oxidation reaction electrocatalysts for urea removal and energy-saving hydrogen production	BIOSENSORS & BIOELECTRONICS												The preparation of high-performance electrocatalysts is a breakthrough to solve the increasingly prominent problems of environmental degradation and energy depletion. Urea oxidation reaction (UOR) plays a vital role in treating urea-rich wastewater and assisting hydrogen production with low energy consumption. To alleviate the sluggish intrinsic reaction kinetic barrier of six-electron transfer involved in UOR, we develop a NiFe ultra-thin two-dimensional nanosheet array supported on nickel foam as UOR electrocatalyst by one-step hydrothermal method. Benefiting from the in-situ synthesis strategy, abundant mesoporous structure, and the electronic structure change of Ni after the introduction of Fe, NiFe nanosheets (NiFe NSs) exhibit remarkable UOR catalytic activity and excellent long-term stability. Moreover, we assemble a two-electrode electrolytic cell with NiFe NSs/ NF as the anode. The results show that the cell voltage of urea assisted water electrolysis for hydrogen production decreased by 15.2% rather than the regular water splitting, as well as that the urea concentration in electrolyte is degraded 55.6% after electrolysis for 36 h at 1.70 V. This work indicates a feasibility verification for the electrocatalytic removal of urea in wastewater treatment, and an efficient and energy-saving method for ureaassisted electrolytic hydrogen production based on NiFe nanosheets.					Qian, Yuhong/C-7999-2015														0956-5663	1873-4235				SEP 1	2022	211								114380	10.1016/j.bios.2022.114380	http://dx.doi.org/10.1016/j.bios.2022.114380		MAY 2022						35598552					WOS:000806011800001
J	Sinitsyn, PA; Atoian, EM; Ivchenko, SS; Pazhetnov, EM; Volkov, MA; Nikitina, VA; Kuznetsov, VV; Levchenko, SV				Sinitsyn, Pavel A.; Atoian, Edita M.; Ivchenko, Stanislav S.; Pazhetnov, Egor M.; Volkov, Mikhail A.; Nikitina, Viktoria A.; Kuznetsov, Vitaly V.; Levchenko, Sergey V.			Stable electrochemical urea oxidation on Ruddlesden-Popper oxide catalysts	JOURNAL OF SOLID STATE ELECTROCHEMISTRY												Urea oxidation reaction (UOR) is a crucial process for the efficiency of urea-based energy conversion technologies, including electrocatalytic water splitting and urea fuel cells. These technologies are considered alternatives to the traditional hydrogen production methods due to lower overpotentials and higher cost-effectiveness. However, sluggish UOR kinetics currently limit the practical applications of these technologies. In this study, we investigated the influence of electrolyte composition and temperature on the performance of Ruddlesden-Popper complex oxides in UOR. Our findings demonstrate that the formation of a carbonate layer at the electrode surface is a critical factor limiting UOR kinetics. This layer is mainly composed of carbonates of alkali metal from the solution and can be eliminated at elevated temperatures due to increased solubility. Specifically, we found that LaSrNi0.5Co0.5O4 +/-delta catalyst exhibited superior electrocatalytic activity (6 mA cm-2 at 1.45 V vs. RHE with loading 100 mu g cm-2) operating at 60 degrees C in 5 M KOH. Moreover, changing the solution to cesium hydroxide, we were able to avoid the creation of a non-conductive layer due to higher solubility of the cesium carbonate, thus stabilizing the catalytic reaction.					Nikitina, Victoria/H-7503-2012; Kuznetsov, Vitaly/N-5815-2017; Pazhetnov, Egor/AAR-4088-2021; Levchenko, Sergey/H-1977-2017	Levchenko, Sergey/0000-0001-5813-8473; Pazhetnov, Egor/0000-0001-6934-3077													1432-8488	1433-0768				JUN	2024	28	6			SI		1799	1807		10.1007/s10008-024-05814-9	http://dx.doi.org/10.1007/s10008-024-05814-9		FEB 2024											WOS:001154376200003
J	Alvand, M; Ma, ZP; Kokate, R; Kumar, P; Pan, J; Amal, R; Lovell, EC; Jalili, AR				Alvand, Mahrouz; Ma, Zhipeng; Kokate, Ravindra; Kumar, Priyank, V; Pan, Jian; Amal, Rose; Lovell, Emma C.; Jalili, Ali R.			Uncovering the role of vanadium doped Ni2P for low concentration urea oxidation	CHEMICAL ENGINEERING JOURNAL												Nickel-based electrocatalysts are promising candidates for urea oxidation reaction (UOR). However, they also catalyze the competing oxygen evolution reaction (OER). This competition makes electrocatalytic urea oxidation more energy-consuming, especially in electrolytes with low urea concentrations that resemble the urea levels in actual wastewater samples. Herein, V5+ is incorporated into the 3D structure of inter-connected nickel phosphide nanosheets grown on the surface of nickel foam (denoted as V-doped Ni2P/NF) to enhance the affinity of the nickel phosphide electrocatalyst for urea molecules. In situ Raman and DFT disclosed that vanadium serves as an adsorption site, bringing urea molecules close to the electrode surface. Moreover, upon the addition of vanadium, the rate-determining step (RDS) of the urea oxidation reaction changes from the N2 desorption step to the first deprotonation with a lower energy barrier (2.62 eV to 2.03 eV, respectively). The synthesized electrocatalyst exhibits outstanding electrocatalytic performance with a low onset potential and long-term durability toward UOR. Additionally, in a low urea concentration electrolyte, the V-doped Ni2P/NF demonstrates excellent selectivity for UOR over OER at all applied potentials. Compared to Ni2P/NF, the V-doped Ni2P/NF shows a 40 % reduction in energy consumption for complete decomposition of urea in a low urea concentration environment.					Kumar, Priyank Vijaya/GLU-4829-2022; Lovell, Emma/C-7212-2019; Amal, Rose/D-4749-2011	Lovell, Emma/0000-0002-9027-0316; Jalili, Ali (Rouhollah)/0000-0003-3851-0818													1385-8947	1873-3212				NOV 15	2024	500								157130	10.1016/j.cej.2024.157130	http://dx.doi.org/10.1016/j.cej.2024.157130		NOV 2024											WOS:001350738900001
J	Yang, M; Li, P; Shao, SJ; Yang, H; Ru, XF; Fan, TK; Yan, YX; Wang, F; Niu, YL				Yang, Miao; Li, Pan; Shao, Shengjuan; Yang, Hong; Ru, Xifeng; Fan, Tengkun; Yan, Yuxing; Wang, Feng; Niu, Yulan			Iron-doped nickel-molybdate nanoarrays for efficient urea oxidation reaction	INTERNATIONAL JOURNAL OF ELECTROCHEMICAL SCIENCE												Designing efficient electrocatalysts based on non -noble metals for urea oxidation reaction (UOR) is highly desirable. Herein, a facile approach is reported for the construct of Fe-NiMoO4-NF as an efficient electrocatalyst toward UOR. Remarkably, Fe-NiMoO4-NF displayed excellent UOR activity with tiny potentials of 1.362 V delivering large current density of 100 mA cm -2, surpassing other NiMoO4-NF, Fe-NiO-NF, and NF catalysts. Experimental results suggested that Fe -doping can moderate the electron structure of NiMoO4-NF, simultaneously enhancing intrinsic electrocatalytic activity and speeding up the UOR kinetics. This work highlights the potential benefits of electron structure manipulation for the rational design of advanced electrocatalysts for large-scale urea oxidation reaction.					YAN, Yuxing/ABA-4282-2020	Li, Pan/0000-0002-7354-1268													1452-3981					MAR	2024	19	3							100509	10.1016/j.ijoes.2024.100509	http://dx.doi.org/10.1016/j.ijoes.2024.100509		FEB 2024											WOS:001188147500001
J	Jothi, KK; Kumar, KS; Esokkiya, A; Sudalaimani, S; Jeyabharathi, C; Giribabu, K				Jothi, K. Kanaga; Kumar, K. Sanjeev; Esokkiya, A.; Sudalaimani, S.; Jeyabharathi, C.; Giribabu, K.			Ni(OH)2/graphene nanoplatelet composite as an electrocatalyst for urea oxidation	MATERIALS LETTERS												In this work, Ni(OH)2 decorated over graphene nanoplatelets (GNP) synthesised by simple reflux reaction using hydrazine as complexing agent and sodium borohydride as reducing agent. Nickel-graphene platelet (NGP) composites are labelled as NGP-I,II and III for varying Ni-to-GNP ratios. Ni(OH)2 anchoring on GNP has been confirmed with TEM and EDS analysis. The in situ growth of Ni(OH)2 on graphene increases the stability and active sites of electrocatalysts for water splitting and direct oxidation of urea. The OER and urea oxidation on NGP-III composite were studied in 1 M KOH electrolyte, exhibiting lower potential of 1.53 V and 1.34 V vs. RHE and Tafel slope of 47 mV dec-1 and 56 mV dec-1, respectively. The negative shift in the oxidation potential of urea suggest that the urea oxidation is preferred over OER.						Krishnan, Giribabu/0000-0002-7925-2133													0167-577X	1873-4979				JUN 15	2024	365								136376	10.1016/j.matlet.2024.136376	http://dx.doi.org/10.1016/j.matlet.2024.136376		APR 2024											WOS:001224699400001
J	Zhang, HM; Zhang, YY; Wang, M; Shen, YH; Liu, BZ				Zhang, Hongmei; Zhang, Yingying; Wang, Min; Shen, Yunhui; Liu, Benzhi			Electro-oxidation of Urea on the Nickel Phosphate-based Nanomaterials	INTERNATIONAL JOURNAL OF ELECTROCHEMICAL SCIENCE												Nickel phosphate nanomaterials and multi-walled carbon nanotubes (MWCNTs) supported nickel phosphate nanomaterials were prepared by simple precipitate method. The nickel phosphate nanomaterials were tested the electrochemical activity of urea oxidation by cyclic voltammetry in alkaline solution. The nickel phosphate nanomaterials showed high catalytic performance towards the electro-oxidation of urea. Moreover, MWCNTs supported nickel phosphate nanomaterials showed higher catalytic current and lower onset potential due to the large specific surface and high electrical conductivity of MWCNTs.					Zhang, Yingying/AGF-9934-2022														1452-3981					APR	2020	15	4					3400	3409		10.20964/2020.04.02	http://dx.doi.org/10.20964/2020.04.02													WOS:000521829600044
J	Zhang, LS; Wang, LP; Lin, HP; Liu, YX; Ye, JY; Wen, YZ; Chen, A; Wang, L; Ni, FL; Zhou, ZY; Sun, SG; Li, YY; Zhang, B; Peng, HS				Zhang, Longsheng; Wang, Liping; Lin, Haiping; Liu, Yunxia; Ye, Jinyu; Wen, Yunzhou; Chen, Ao; Wang, Lie; Ni, Fenglou; Zhou, Zhiyou; Sun, Shigang; Li, Youyong; Zhang, Bo; Peng, Huisheng			A Lattice-Oxygen-Involved Reaction Pathway to Boost Urea Oxidation	ANGEWANDTE CHEMIE-INTERNATIONAL EDITION												The electrocatalytic urea oxidation reaction (UOR) provides more economic electrons than water oxidation for various renewable energy-related systems owing to its lower thermodynamic barriers. However, it is limited by sluggish reaction kinetics, especially by CO2 desorption steps, masking its energetic advantage compared with water oxidation. Now, a lattice-oxygen-involved UOR mechanism on Ni4+ active sites is reported that has significantly faster reaction kinetics than the conventional UOR mechanisms. Combined DFT, O-18 isotope-labeling mass spectrometry, and in situ IR spectroscopy show that lattice oxygen is directly involved in transforming *CO to CO2 and accelerating the UOR rate. The resultant Ni4+ catalyst on a glassy carbon electrode exhibits a high current density (264 mA cm(-2) at 1.6 V versus RHE), outperforming the state-of-the-art catalysts, and the turnover frequency of Ni4+ active sites towards UOR is 5 times higher than that of Ni3+ active sites.					Lin, Haiping/G-5922-2017; Wang, Liping/JRY-1318-2023; Liu, Yu/ABD-7411-2020; Wang, Deli/K-5029-2012; Sun, S.G./G-3408-2010; jinyu, ye/IXD-1758-2023; ZHOU, ZHIYOU/G-4690-2010; Li, Youyong/D-3836-2011; Peng, Huisheng/G-8867-2011; Wen, Yunzhou/ADN-6876-2022; Zhang, Bo/AAX-9762-2020	Lin, Haiping/0000-0002-9948-7060; Zhang, Bo/0000-0002-7853-979X													1433-7851	1521-3773				NOV 18	2019	58	47					16820	16825		10.1002/anie.201909832	http://dx.doi.org/10.1002/anie.201909832		OCT 2019						31535447					WOS:000489598900001
J	Feng, WS; Bu, MM; Zhang, Y; Li, YJ; Gao, XH; Liu, HT				Feng, Wenshuai; Bu, Manman; Zhang, Yue; Li, Yejun; Gao, Xiaohui; Liu, Hongtao			In-Site Grown NiFeOOH Nanosheets Foam Directly as Robust Electrocatalyst for Efficient Urea Oxidation Application	CHEMISTRY-AN ASIAN JOURNAL												In this work, a series of morphology-controlled NiFeOOH nanosheets were directly developed through a one-step mild in-situ acid-etching hydrothermal process. Benefiting from the ultrathin interwoven geometric structure and most favorable electron transport structure, the NiFeOOH nanosheets synthesized under 120 degrees C (denoted as NiFe_120) exhibited the optimal electrochemical performance for urea oxidation reaction (UOR). An overpotential of merely 1.4 V was required to drive the current density of 100 mA cm(-2), and the electrochemical activity remains no change even after 5000 cycles' accelerated degradation test. Moreover, the assembled urea electrolysis set by using the NiFe_120 as bifunctional catalysts presented a reduced potential of 1.573 V at 10 mA cm(-2), which was much lower than that of overall water splitting. We believe this work will lay a foundation for developing high-performance urea oxidation catalysts for the large-scale production of hydrogen and purification of urea-rich sewage.					Li, Yingsong/D-6635-2013														1861-4728	1861-471X				2023 JUN 7	2023										10.1002/asia.202300362	http://dx.doi.org/10.1002/asia.202300362		JUN 2023						37246504					WOS:001005153200001
