PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Sarkar, S; Kim, B				Sarkar, Sourav; Kim, Byungki			Analysis of graphene-encapsulated polymer microcapsules with superior thermal and storage stability behavior	POLYMER DEGRADATION AND STABILITY												A new series of urea-formaldehyde polymer microcapsules with two-component cores have been synthesized by an in-situ polymerization procedure. Graphene was used as one of the components in the core material along with a bisphenol-A epoxy resin. Preparation of graphene oxide was carried out by the Staudenmaier oxidation process, followed by further thermal treatment in a controlled environment to produce thermally treated graphene (TTG). The thermal and physical properties of the microcapsules were investigated by TGA (Thermogravimetric analysis) and, SEM (Scanning electron microscopy) among other methods. The chemical composition of the microcapsules was ascertained by FTIR (Fourier-transform infrared) spectroscopy. The resultant graphene-encapsulated microcapsules have shown an increasing degree of thermal stability in the range from 250 degrees C to over 400 degrees C, depending on the TTG wt%. They also exhibited good storage stability (>90%) over different periods of time. It was determined that the thermal and physical properties of the microcapsules are closely linked to the core materials and the processing conditions. The processing conditions, in turn, can be varied to synthesize different types of microcapsules with different sizes, thermal stability and yield percentage values. The improved sway over the thermal degradation provided better control over the release rate of the core material under various conditions. Also, the unusually high thermal stability behavior of the polymer microcapsules' shell wall demonstrates better survivability of these microcapsules under harsh external conditions which can be exploited in their use as highly stable self-healing agent carrier in high-performance polymer materials. (C) 2017 Elsevier Ltd. All rights reserved.					Kim, Byungki/O-1076-2019	Kim, Byungki/0000-0003-0165-4973													0141-3910	1873-2321				APR	2017	138						72	81		10.1016/j.polymdegradstab.2017.02.012	http://dx.doi.org/10.1016/j.polymdegradstab.2017.02.012													WOS:000400222500008
J	Ozkol, HU; Koyuncu, I; Tuluce, Y; Dilsiz, N; Soral, S; Ozkol, H				Ozkol, Hatice Uce; Koyuncu, Ismail; Tuluce, Yasin; Dilsiz, Nihat; Soral, Sinan; Ozkol, Halil			Anthocyanin-rich extract from Hibiscus sabdariffa calyx counteracts UVC-caused impairments in rats	PHARMACEUTICAL BIOLOGY												Context: Ultraviolet radiation (UV) was reported to cause oxidative stress. Hibiscus sabdariffa L. (Malvaceae) calyx is commonly used in traditional Asian and African medicines and possesses strong antioxidant capacity due to its anthocyanin (ANTH) content. Objective: This study researched the possible protective role of Hibiscus sabdariffa calyx extract (HSCE) in UVC exposure of rats. Material and methods: Levels of serum enzymes, renal function tests, and some oxidant/antioxidant biomarkers of skin, lens, and retina tissues were monitored. Rats were exposed to UVC 4 h daily for 40 d and simultaneously received HSCE containing 2.5, 5, and 10 mg doses of ANTH in drinking water. Results: Significant (p < 0.05) increases in the levels of serum aminotransferases, lactate dehydrogenase, urea, creatinine, and uric acid were noted after UVC exposure. In skin, lens, and retina tissues, total oxidant status, oxidative stress index, lipid peroxidation, and protein oxidation escalated markedly (p < 0.05) whereas total antioxidant status, reduced glutathione, and superoxide dismutase decreased dramatically (p < 0.05) related to UVC. Co-administration of HSCE with each ANTH dose significantly (p < 0.05) reversed aforementioned parameters (except total oxidant status) almost in all tissues. The LD50 of HSCE in rats was determined to be above 5000 mg/kg. Discussion and conclusion: Our data revealed that HSCE has a remarkable potential to counteract UVC-caused impairments, probably through its antioxidant and free radical-defusing effects. Therefore, HSCE could be useful against some cutaneous and ocular diseases in which UV and oxidative stress have a role in the etiopathogenesis.					Koyuncu, Ismail/ABF-8907-2020; TULUCE, Yasin/S-6812-2016; Dilsiz, Nihat/CAI-0100-2022	koyuncu, ismail/0000-0002-9469-4757; TULUCE, Yasin/0000-0002-7312-5934; Dilsiz, Nihat/0000-0002-0612-435X													1388-0209	1744-5116					2015	53	10					1435	1441		10.3109/13880209.2014.980586	http://dx.doi.org/10.3109/13880209.2014.980586								25784105					WOS:000361338100002
J	Ariza-Garcia, WA; Pardo-Rodriguez, D; Alvarez, GEG; Taborda-Ocampo, G; Rosero-Moreano, M; Cala, MP				Ariza-Garcia, Wilmar Alexander; Pardo-Rodriguez, Daniel; Alvarez, Gloria E. Guerrero; Taborda-Ocampo, Gonzalo; Rosero-Moreano, Milton; Cala, Monica P.			Forensic metabolomics: Tracing cyanide-induced metabolic changes in fatalities	FORENSIC SCIENCE INTERNATIONAL												Accurate detection of cyanide exposure is crucial, particularly in forensic science. However, cyanide's high volatility and potential biochemical conversions in biological samples pose challenges for direct detection, complicating the determination of cause of death. Identifying alternative cyanide metabolites as markers may mitigate false negatives and positives, extending the detection window in poisoning cases. This study aimed to evaluate metabolic changes induced by cyanide exposure in forensic cases using a multi-platform approach, including metabolomics and lipidomics analyses via liquid and gas chromatography coupled with high-resolution mass spectrometry. Results demonstrated clear discrimination between cyanide-exposed and control groups through OPLS-DA models. A total of 92 altered metabolites were identified in cyanide-exposed individuals compared to controls. Significant changes in metabolites primarily included glycerophospholipids (30.7 %), glycerolipids (14 %), fatty acyls (12.9 %), sphingolipids (8.0 %), amino acids and analogs (8.0 %), among others. Cyanide intoxication disrupted multiple metabolic pathways, including mitochondrial beta-oxidation, acylcarnitine accumulation, a shift towards gluconeogenesis in amino acid metabolism, and ammonia homeostasis disturbance, affecting both ammonia recycling and the urea cycle. These pathways are essential for cellular energy production. The altered metabolic profiles provide insight into cyanide poisoning pathways, potentially aiding the development of new forensic diagnostic strategies. The area under the receiver operating characteristic curve was used to assess each model's predictive value. Findings suggest that metabolites such as phosphate and 3-hydroxybutyric acid could serve as diagnostic biomarkers in lethal cyanide poisoning cases. Future studies must evaluate these potential biomarkers' effectiveness in different fatal victim cohorts and validate the suggested panel through a targeted approach.						Pardo Rodriguez, Daniel Andres/0000-0001-7011-9566													0379-0738	1872-6283				FEB	2025	367								112350	10.1016/j.forsciint.2024.112350	http://dx.doi.org/10.1016/j.forsciint.2024.112350		DEC 2024						39709742					WOS:001393911600001
J	Smoll, LI; Beard, LA; Lanyon, JM				Smoll, Laetitia I.; Beard, Lyn A.; Lanyon, Janet M.			Osmoregulation and electrolyte balance in a fully marine mammal, the dugong (Dugong dugon)	JOURNAL OF COMPARATIVE PHYSIOLOGY B-BIOCHEMICAL SYSTEMS AND ENVIRONMENTAL PHYSIOLOGY												Dugongs (Dugong dugon) are fully marine mammals that live independently of fresh water so must balance water and electrolytes in a hyperosmotic environment. To investigate osmoregulation, matched plasma and urine from 51 live wild dugongs were analysed for osmolality, major electrolytes (Na+, Cl-, K+), urea, creatinine, and glucose. Maximum urine osmolality (1468 mOsm kg(-1)) and Na+, K+, and Cl- concentrations (757, 131.3, 677 mmol L-1, respectively) indicate that dugongs are capable of concentrating urine above seawater and could potentially realise a net gain of free water from drinking seawater. However, mean urine osmolality of 925.4 (+/- 46.6) mOsm kg(-1) suggests that mariposia is unlikely to be an important osmoregulatory mechanism. Dugongs may obtain enough preformed water from their seagrass diet and metabolic oxidation to maintain homeostasis. Mean plasma osmolality of 339.6 (+/- 1.8) mOsm kg(-1) is higher than in the related manatees but within the range for fully marine cetaceans. Relatively high mean plasma Na+ (175.5 +/- 1.7 mmol L-1) and K+ (6.9 +/- 0.1 mmol L-1), as well as mean urinary Na+ (469.6 +/- 22.5 mmol L-1) and K+ levels (32.5 +/- 4.5 mmol L-1) may reflect a salt-rich seagrass diet. Pregnant females had higher mean plasma osmolality (355.3 +/- 4.9 mmol L-1) than non-pregnant females and males (337.9 +/- 1.7 mOsm kg(-1)), suggesting that fluid retention was not a feature of pregnancy. Further research on water intake and endocrinology will enhance our understanding of osmoregulation in dugongs.					Lanyon, Janet/JYP-1848-2024	Lanyon, Janet/0000-0003-1453-5594; Smoll, Laetitia/0000-0002-9480-5971													0174-1578	1432-136X				JAN	2020	190	1					139	148		10.1007/s00360-019-01250-8	http://dx.doi.org/10.1007/s00360-019-01250-8								31894351					WOS:000514333000012
J	Jaballi, I; Ben Saad, H; Bkhairia, I; Kammoun, I; Droguet, M; Magné, C; Boudawara, T; Kallel, C; Nasri, M; Hakim, A; Ben Amara, I				Jaballi, Imen; Ben Saad, Hajer; Bkhairia, Intidhar; Kammoun, Intissar; Droguet, Michael; Magne, Christian; Boudawara, Tahia; Kallel, Choumous; Nasri, Monsef; Hakim, Ahmed; Ben Amara, Ibtissem			Increasing maneb doses induces reactive oxygen species overproduction and nephrotoxicity in adult mice	TOXICOLOGY MECHANISMS AND METHODS												Background and purpose: The aim of this study was to elucidate the biochemical, molecular and histopathological aspects of the kidney injuries as well as the hematological perturbations induced after adult mice exposure to increasing doses of maneb (MB). Material and method: Adult mice were intraperitoneally treated for seven days with four graded doses of MB, corresponding to 1/8, 1/6, 1/4 and 1/2 of its lethal dose (LD50=1500mg/kg body weight). Results: Hematological analysis revealed a significant disruption in total white blood cells and platelets and a significant decrease in the plasmatic levels of ferrozine in mice treated with 1/8, 1/6 and 1/4 of MB LD50. However, the ferrozine levels increased significantly in the group treated with 1/2 of MB LD50. Evenly, our results showed a significant increase in the levels of malondialdehyde, lipid hydroperoxides, hydrogen peroxide and advanced oxidation protein products in all treated groups. The activities of catalase and glutathione peroxidase decreased significantly in all MB treated mice. Additionally, all treated groups exhibited strong nephrotoxicity signs, including increases in plasma urea, creatinine and albumin levels and lactate dehydrogenase activity, as well as a significant decrease in uric acid levels. Electrophoresis analysis revealed nucleic acid degradation, testifying the genotoxicity of MB. Moreover, the histopathological observations showed severe renal injuries, which could be related to the above mentioned data. Conclusions: Our data showed, for the first time, that the MB tested doses led to oxidative stress installation causing renal cell damages and lowering all defense systems capacities.					magne, christian/AAD-6357-2021	Droguet, Mickael/0000-0002-5408-8859													1537-6516	1537-6524				JUN	2017	27	5					382	393		10.1080/15376516.2017.1300617	http://dx.doi.org/10.1080/15376516.2017.1300617								28322069					WOS:000399532500008
J	Lee, YJ; Lee, CG; Park, SJ; Moon, JK; Alvarez, PJJ				Lee, Youn-Jun; Lee, Chang-Gu; Park, Seong-Jik; Moon, Joon-Kwan; Alvarez, Pedro J. J.			pH-dependent contribution of chlorine monoxide radicals and byproducts formation during UV/chlorine treatment on clothianidin	CHEMICAL ENGINEERING JOURNAL												Combining UV and free chlorine (UV/chlorine) is an efficient advanced oxidation process for the abatement of recalcitrant organic compounds in drinking water and wastewater. This study investigated the degradation of a neonicotinoid insecticide, clothianidin (CTD), by UV/chlorine treatment. The free chlorine concentration was optimized at 160 mu M, and 90.1 +/- 0.4% of 40 mu M CTD was degraded after 300 s of treatment. Radical quenching tests using tert-butyl alcohol, Cl-, HCO3-, and N3- indicated that chlorine monoxide (ClO center dot) was the main radical species for CTD degradation. The second-order rate constants of CTD reacting with ClO center dot (kClO center dot,CTD = 7.3 +/- 0.1 x 109 M- 1s- 1) was 4.3 times higher than that for center dot OH (k center dot OH,CTD = 1.7 +/- 0.2 x 109 M- 1s- 1). The presence of humic acid inhibited CTD degradation by filtering UV and scavenging ClO center dot. The pH was optimized at 7, and the overall reaction rate constant (k ') was 2.35 +/- 0.02 x 10-2 s- 1 (half-life = 0.49 min). Degradation products identified during the UV/chlorine treatment were 1-methyl-3-nitroguanidine ([M + H]+ = 118.9), nitroguanidine ([M + H]+ = 105.1), methylguanidine ([M + H]+ = 74.3), and clothianidin urea ([M + H]+ = 206). The detailed timedependent concentrations of the generated products under different pH conditions were also provided. The results suggest that the UV/chlorine treatment can be an efficient strategy for CTD degradation.					Park, Seong-Jik/JDN-3009-2023; Alvarez, Pedro/AAE-7216-2019	Lee, Chang-Gu/0000-0002-2304-8635; Park, Seong-Jik/0000-0003-2122-5498													1385-8947	1873-3212				JAN 15	2022	428								132444	10.1016/j.cej.2021.132444	http://dx.doi.org/10.1016/j.cej.2021.132444		SEP 2021											WOS:000729474600003
J	Dilokekunakul, W; Teerachawanwong, P; Klomkliang, N; Supasitmongkol, S; Chaemchuen, S				Dilokekunakul, Waralee; Teerachawanwong, Pongpon; Klomkliang, Nikom; Supasitmongkol, Somsak; Chaemchuen, Somboon			Effects of nitrogen and oxygen functional groups and pore width of activated carbon on carbon dioxide capture: Temperature dependence	CHEMICAL ENGINEERING JOURNAL												In this work, activated carbon (AC) was prepared from bamboo waste using heat treatment. The AC was then modified to be nitrogen- and oxygen-enriched ACs by integration with urea, air oxidation, and KOH activation. At 25 degrees C, the nitrogen-enriched sample showed the highest CO2 adsorption affinity (uptake in pore at low pressures) and capacity (uptake in pore at moderate pressures, i.e., 1 bar). Whereas even at 0 degrees C, it still gave the highest affinity, but its capacity was reduced to be slightly lower than other samples. Consequently, a Grand Canonical Monte Carlo simulation was performed to macroscopically and microscopically investigate the CO2 adsorption behavior occurring in the experiments. The graphitic slit pore, in the pore width range of 0.7-1.5 nm, without a surface functional group (SFG), with pyridine (N-6), and with hydroxyl (OH) functional groups were modeled. (1) Adsorption affinity: the active site of SFG is dominant where CO2 molecules have the strongest interaction with N-functional group for all studied temperatures. The simulated results are consistent with the experimental data. (2) Adsorption capacity: the effect of pore width is more relevant. A sample with a more effective pore size gives higher capacity. However, the effective pore widths oscillated with temperature. High capacity at a suitable pore width resulted from the balance between the energy of motion and the packing of adsorbed molecules in order to optimize the energy. The energy of motion is more distinctive at high temperature; whereas, the commensurate packing is essential at low temperature.						Dilokekunakul, Waralee/0009-0001-6443-6669; chaemchuen, somboon/0000-0001-9936-0919; Supasitmongkol, Somsak/0000-0002-9281-0128; Klomkliang, Nikom/0000-0001-8834-6011													1385-8947	1873-3212				JUN 1	2020	389								124413	10.1016/j.cej.2020.124413	http://dx.doi.org/10.1016/j.cej.2020.124413													WOS:000519528800053
J	Uzumer, TY; Cete, S; Tekeli, Y; Altuner, EE				Uzumer, Tugce Yagmur; Cete, Servet; Tekeli, Yener; Altuner, Elif Esra			Development of an amperometric biosensor that can determine the amount of glucose in the blood using the glucose oxidase enzyme: Preparation of polyaniline-polypyrrole-poly(sodium-4-styrenesulfonate) film	BIOTECHNOLOGY AND APPLIED BIOCHEMISTRY												In this study, a new amperometric biosensor was developed for glucose determination. For this purpose, polyaniline-polypyrrole-poly(sodium-4-styrenesulfonate) film was prepared by electropolymerization of aniline and pyrrole with poly(sodium-4-styrenesulfonate) on a platinum plate. The best working conditions of the polyaniline-polypyrrole-poly(sodium-4-styrenesulfonate) film were determined. The glucose oxidase enzyme was immobilized by the entrapment method in polyaniline-polypyrrole-poly(sodium-4-styrenesulfonate) film. Glucose determination was made based on the oxidation of hydrogen peroxide, which is formed as a result of the enzymatic reaction on the surface of the prepared biosensor at +0.40 V. The working range for the glucose determination of the biosensor was determined. The effects of pH and temperature on the response of the glucose biosensor were investigated. The reusability and shelf life of the biosensor were determined. The effects of interference in biological environments on the response of the biosensor were investigated. Glucose determination was made in the biological fluid (blood) with the prepared biosensor. This study has a feature that sheds light on biosensor studies to be developed for the detection of substances in the human body, such as glucose, uric acid, and urea. This article will set an example for future scientific research on the development of a sensor for other biological fluids in the human body, such as the sensor developed for blood samples. In addition, this developed sensor provides an innovation that improves the quality of life of patients by allowing them to constantly monitor their glucose levels and intervene when necessary.					Altuner, Elif Esra/S-1987-2018														0885-4513	1470-8744				DEC	2024	71	6					1440	1452		10.1002/bab.2640	http://dx.doi.org/10.1002/bab.2640		AUG 2024						39113217					WOS:001285372500001
J	Manna, SS; Pathak, B				Manna, Surya Sekhar; Pathak, Biswarup			Screening of Ionic Liquid-Based Electrolytes for Al Dual-Ion Batteries: Thermodynamic Cycle and Combined MD-DFT Approaches	JOURNAL OF PHYSICAL CHEMISTRY C												The electrochemical window (ECW) of the ionic liquid (IL) is the fundamental parameter to understand the stability of the electrolyte for a given electrode material. Here, we have considered room-temperature and molten salt-based 16 IL-based electrolytes, consisting of imidazolium-, pyrrolidinium-, urea-, and acetamide-based cations coupled with AlCl4 and OTf (trifluoromethanesulfonate) anions. Three different high-throughput computational screening techniques have been implemented to calculate the ECW of these electrolytes for dual-ion batteries (DIBs). The thermodynamic cycle method has been employed to calculate the oxidation and reduction potentials with respect to the Al3+/Al reference electrode for the individual ions of the IL. Classical molecular dynamics followed by DFT methods (MD + DFT) have been considered to calculate anodic and cathodic limiting potentials. From the MD + DFT, we have classified two methods, AIMD-min and AIMD-sp. The calculated ECWs for all considered ILs using the AIMD-min method are found to be close to experimental outcomes compared to other two methods. We show that the alkyl group of the imidazolium ring has a very limited effect on the ECW values. On the other hand, aromatic imidazolium rings are more prone to reduction compared to the nonaromatic pyrrolidinium ring. Moreover, we have investigated the contribution of cations and anions in cathodic and anodic potentials, from the study of density of states. Along with that, we have tested the robustness capability of the AIMD-min method and established a superior technique for other liquid systems to calculate the ECW. This work facilitates a step forward in selecting nonaqueous electrolytes for rechargeable DIBs.					; Pathak, Biswarup/F-5827-2011	Manna, Surya Sekhar/0000-0002-8496-109X; Pathak, Biswarup/0000-0002-9972-9947													1932-7447	1932-7455				MAY 10	2023	127	19					8913	8924		10.1021/acs.jpcc.3c00587	http://dx.doi.org/10.1021/acs.jpcc.3c00587		MAY 2023											WOS:000988970600001
J	Xu, F; Zhang, HH; Jia, T; Yan, SB; Wu, JW; Liu, CY; Yang, GP				Xu, Feng; Zhang, Hong-Hai; Jia, Teng; Yan, Shi-Bo; Wu, Jin-Wei; Liu, Chun-Ying; Yang, Gui-Peng			Effects of Phytoplankton on the Production and Emission of Estuarine Dimethyl Sulfide Under Different Nutrient Inputs From Changjiang River	JOURNAL OF GEOPHYSICAL RESEARCH-OCEANS												Continuous input from the Changjiang River significantly reshuffled the ecosystems in the Changjiang Estuary and adjacent East China Sea, impacting the production, distribution, and emission of marine dimethyl sulfide (DMS). However, the effect of phytoplankton biomass and composition on DMS under different nutrient inputs remains poorly understood. Two comprehensive cruises to characterize their effects were conducted in spring and summer 2015. The areas with high concentrations of DMS, dimethylsulfoniopropionate (precursor of DMS), and dimethyl sulfoxide (photo-oxidation product of DMS) were largely consistent with high phytoplankton abundances along the front of Changjiang Diluted Water in both seasons. Both the higher conversion ratio of dissolved dimethylsulfoniopropionate to DMS and the higher DMS biological production rate in summer contributed to the higher DMS levels. Once produced in seawater, more than half of the DMS was directly consumed by microbes, resulting in a turnover time of 1-2 days, which was shorter than that driven by ventilation. A ship-based incubation experiment revealed that, with increasing N/Si and N/P ratios from the Changjiang River, phytoplankton biomass increased and the community shifted from diatom-dominated to dinoflagellate-dominated, which was conducive to DMS production. It was noteworthy that strong DMS photo-degradation induced by high nitrate concentrations may have masked DMS production to some extent, while urea only had a promoting effect and therefore led to a maximum increase in DMS yield. Our findings indicated that the increase in phytoplankton biomass and succession of phytoplankton community induced by changes in nutrient inputs will promote DMS emissions from the Changjiang Estuary.					Yang, Gui-Peng/GZG-6468-2022; Zhang, Haibo/HLP-9266-2023	Xu, Feng/0000-0003-4994-2990; Zhang, Hong-Hai/0000-0001-9576-4035													2169-9275	2169-9291				APR	2022	127	4							e2021JC017983	10.1029/2021JC017983	http://dx.doi.org/10.1029/2021JC017983													WOS:000778113000001
