PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Kamaei, M; Rashedi, H; Dastgheib, SMM; Tasharrofi, S				Kamaei, Morteza; Rashedi, Hamid; Dastgheib, Seyed Mohammad Mehdi; Tasharrofi, Saeideh			Comparing Photocatalytic Degradation of Gaseous Ethylbenzene Using N-doped and Pure TiO2 Nano-Catalysts Coated on Glass Beads under Both UV and Visible Light Irradiation	CATALYSTS												Volatile Organic Compounds (VOCs) are within the main industrial air pollutants whose release into the atmosphere is harmful to the ecosystem and human health. Gas-phase photocatalytic degradation of ethylbenzene, an aromatic VOC emitted from various sources, has been investigated in this study using TiO2 nanoparticle-coated glass beads in an annular photoreactor. To use visible light irradiation, TiO2 nanoparticles were doped by nitrogen using urea. The results showed that nitrogen doping significantly increased the removal efficiency of ethylbenzene under visible light irradiation compared with the pure TiO2, so that the removal efficiencies between 75-100% could be yielded for the initial ethylbenzene concentrations up to 0.13 g/m(3) under visible light which could be useful for improving indoor air quality. The UV irradiated reactor needed less residence time and much higher removal efficiencies could be yielded at high initial concentrations. When the residence time under UV irradiation was one third of the same under visible light, the removal efficiency was more than 80% for the inlet concentrations up to 0.6 g/m(3), whereas the removal efficiency under visible light was about 25% at this inlet concentration. Langmuir-Hinshelwood kinetic model could be well fitted to the photocatalytic reaction in both irradiation systems.					Dastgheib, Seyed/AAC-2614-2021; Rashedi, Hamid/Z-1183-2019	Rashedi, Hamid/0000-0002-8460-0841; tasharrofi, saeideh/0000-0003-1188-9143													2073-4344					OCT	2018	8	10							466	10.3390/catal8100466	http://dx.doi.org/10.3390/catal8100466													WOS:000448543300062
J	Qvartskhava, N; Lang, PA; Görg, B; Pozdeev, VI; Ortiz, MP; Lang, KS; Bidmon, HJ; Lang, E; Leibrock, CB; Herebian, D; Bode, JG; Lang, F; Häussinger, D				Qvartskhava, Natalia; Lang, Philipp A.; Goerg, Boris; Pozdeev, Vitaly I.; Ortiz, Marina Pascual; Lang, Karl S.; Bidmon, Hans J.; Lang, Elisabeth; Leibrock, Christina B.; Herebian, Diran; Bode, Johannes G.; Lang, Florian; Haeussinger, Dieter			Hyperammonemia in gene-targeted mice lacking functional hepatic glutamine synthetase	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA												Urea cycle defects and acute or chronic liver failure are linked to systemic hyperammonemia and often result in cerebral dysfunction and encephalopathy. Although an important role of the liver in ammonia metabolism is widely accepted, the role of ammonia metabolizing pathways in the liver for maintenance of whole-body ammonia homeostasis in vivo remains ill-defined. Here, we show by generation of liver-specific Gln synthetase (GS)-deficient mice that GS in the liver is critically involved in systemic ammonia homeostasis in vivo. Hepatic deletion of GS triggered systemic hyperammonemia, which was associated with cerebral oxidative stress as indicated by increased levels of oxidized RNA and enhanced protein Tyr nitration. Liver-specific GS-deficient mice showed increased locomotion, impaired fear memory, and a slightly reduced life span. In conclusion, the present observations highlight the importance of hepatic GS for maintenance of ammonia homeostasis and establish the liver-specific GS KO mouse as a model with which to study effects of chronic hyperammonemia.					Bode, Johannes/Q-5184-2016; Pozdeev, Vitaly/AAA-4087-2020; Lang, Karl/R-2505-2016; Herebian, Diran/A-1440-2017; Ortiz, Marina/AAA-2764-2019	Pozdeev, Vitaly/0000-0002-6526-9890; Pascual Ortiz, Marina/0000-0003-2035-2487; Qvartskhava, Natalia/0009-0003-1491-2473; Dr. Herebian, Diran/0000-0002-8528-0122; Gorg, Boris/0000-0002-4630-9420; Lang, Karl/0000-0001-9783-7605													0027-8424					APR 28	2015	112	17					5521	5526		10.1073/pnas.1423968112	http://dx.doi.org/10.1073/pnas.1423968112								25870278					WOS:000353554000071
J	Zheng, Y; Tang, PH; Xu, XX; Sang, XG				Zheng, Yang; Tang, Penghao; Xu, Xinxin; Sang, Xiaoguang			POM derived UOR and HER bifunctional NiS/MoS2 composite for overall water splitting	JOURNAL OF SOLID STATE CHEMISTRY												A binder free electrode is fabricated by "planting" Anderson type polyoxometalate derived NiS/MoS2 "follower" on functional carbon paper. This electrode shows excellent UOR activity. In 1 M KOH containing 0.4 M urea, it only needs 1.42 and 1.43 V voltage to achieve 50 and 100 mA cm(-2) current. On the contrary, to reach 50 and 100 mA cm(-2), OER require 1.68 and 1.75 V. Besides promising UOR activity, the HER property of this electrode is also attractive. In urea containing electrolyte, its eta(10) and eta(100) are only 128 and 283 mV. More importantly, it shows excellent stability in both UOR and HER. In electrolytic cell, with this electrode as cathode and anode simultaneously, only 1.42 and 1.49 V voltage is needed to obtain 10 and 50 mA cm(-2) current in urea containing electrolyte. Without urea, the voltages increase to 1.69 and 1.75 V. The excellent UOR and HER properties suggest this binder free electrode is competent for low energy consumption H-2 production.					Xu, Xinxin/HSE-7750-2023														0022-4596	1095-726X				DEC	2020	292								121644	10.1016/j.jssc.2020.121644	http://dx.doi.org/10.1016/j.jssc.2020.121644													WOS:000584669200009
J	Li, J; Shi, YL; Luo, JF; Li, Y; Wang, LL; Lindsey, S				Li, Jie; Shi, Yuanliang; Luo, Jiafa; Li, Yan; Wang, Lingli; Lindsey, Stuart			Effects of 3,4-dimethylpyrazole phosphate (DMPP) on the abundance of ammonia oxidizers and denitrifiers in two different intensive vegetable cultivation soils	JOURNAL OF SOILS AND SEDIMENTS												PurposeNitrification and denitrification in the N cycle are affected by various ammonia oxidizers and denitrifying microbes in intensive vegetable cultivation soils, but our current understanding of the effect these microbes have on N2O emissions is limited. The nitrification inhibitor, 3,4-dimethylpyrazole phosphate (DMPP), acts by slowing nitrification and is used to improve fertilizer use efficiency and reduce N losses from agricultural systems; however, its effects on nitrifier and denitrifier activities in intensive vegetable cultivation soils are unknown.Materials and methodsIn this study, we measured the impacts of DMPP on N2O emissions, ammonia oxidizers, and denitrifying microbes in two intensive vegetable cultivation soils: one that had been cultivated for a short term (1year) and one that had been cultivated over a longer term (29years). The quantitative PCR technique was used in this study. Three treatments, including control (no fertilizer), urea alone, and urea with DMPP, were included for each soil. The application rates of urea and DMPP were 1800kgha(-1) and 0.5% of the urea-N application rate.Results and discussionThe application of N significantly increased N2O emissions in both soils. The abundance of ammonia-oxidizing bacteria (AOB) increased significantly with high rate of N fertilizer application in both soils. Conversely, there was no change in the growth rate of ammonia-oxidizing archaea (AOA) in response to the applied urea despite the presence of larger numbers of AOA in these soils. This suggests AOB may play a greater role than AOA in the nitrification process, and N2O emission in intensive vegetable cultivation soils. The application of DMPP significantly reduced soil NO3--N content and N2O emission, and delayed ammonia oxidation. It greatly reduced AOB abundance, but not AOA abundance. Moreover, the presence of DMPP was correlated with a significant decrease in the abundance of nitrite reductase (nirS and nirK) genes.ConclusionsLong-term intensive vegetable cultivation with heavy N fertilization altered AOB and nirS abundance. In vegetable cultivation soils with high N levels, DMPP can be effective in mitigating N2O emissions by directly inhibiting both ammonia oxidizing and denitrifying microbes.						Lindsey, Stuart/0000-0002-7922-620X; Luo, Jiafa/0000-0001-6198-6887													1439-0108	1614-7480				MAR	2019	19	3					1250	1259		10.1007/s11368-018-2155-4	http://dx.doi.org/10.1007/s11368-018-2155-4													WOS:000459805400019
J	Ahmad, W; Hou, YP; Ahmad, N; Wang, K; Zou, CH; Wan, ZW; Aftab, S; Zhou, SD; Pan, Z; Gao, HL; Liang, CD; Yan, WJ; Ling, M; Lu, ZH				Ahmad, Waqar; Hou, Yunpeng; Ahmad, Nisar; Wang, Kun; Zou, Chenghao; Wan, Zhengwei; Aftab, Sumaira; Zhou, Shaodong; Pan, Zhao; Gao, Huai-Ling; Liang, Chengdu; Yan, Wenjun; Ling, Min; Lu, Zhihui			Sr-induced Fermi Engineering of β-FeOOH for Multifunctional Catalysis	SMALL METHODS												Designing a multifunctional electrocatalyst to produce H-2 from water, urea, urine, and wastewater, is highly desirable yet challenging because it demands precise Fermi-engineering to realize stronger pi-donation from O 2p to electron(e(-))-deficient metal (t(2g)) d-orbitals. Here a Sr-induced phase transformed beta-FeOOH/alpha-Ni(OH)(2) catalyst anchored on Ni-foam (designated as pt-NFS) is introduced, where Sr produces plenteous Fe4+ (Fe3+ -> Fe4+) to modulate Fermi level and e(-)-transfer from e(-)-rich Ni3+(t(2g))-orbitals to e(-)-deficient Fe4+(t(2g))-orbitals, via strong pi-donation from the pi-symmetry lone-pair of O bridge. pt-NFS utilizes Fe-sites near the Sr-atom to break the H & horbar;O & horbar;H bonds and weakens the adsorption of *O while strengthening that of *OOH, toward hydrogen evolution reaction (HER) and oxygen evolution reaction (OER), respectively. Invaluably, Fe-sites of pt-NFS activate H-2-production from urea oxidation reaction (UOR) through a one-stage pathway which, unlike conventional two-stage pathways with two NH3-molecules, involves only one NH3-molecule. Owing to more suitable kinetic energetics, pt-NFS requires 133 mV (negative potential shift), 193 mV, approximate to 1.352 V, and approximate to 1.375 V versus RHE for HER, OER, UOR, and human urine oxidation, respectively, to reach the benchmark 10 mA cm(-2) and also demonstrates remarkable durability of over 25 h. This work opens a new corridor to design multifunctional electrocatalysts with precise Fermi engineering through d-band modulation.					Ahmad, Nisar/IAQ-3092-2023; pan, zhao/MSV-7851-2025; Gao, Huai-Ling/P-9709-2019; Zhou, Shaodong/ADV-7512-2022														2366-9608					SEP	2024	8	9							2301434	10.1002/smtd.202301434	http://dx.doi.org/10.1002/smtd.202301434		JAN 2024						38237086					WOS:001144787500001
J	Zheng, W; Yuan, XX; Zhao, JQ; Han, WL; Huang, JH; Yan, X; Zhang, LR; Li, LL; Wang, SN; Kong, YY; Li, GH				Zheng, Wei; Yuan, Xianxian; Zhao, Jinqi; Han, Weiling; Huang, Junhua; Yan, Xin; Zhang, Lirui; Li, Lulu; Wang, Shunan; Kong, Yuanyuan; Li, Guanghui			Neonatal Amino Acids and Acylcarnitines Associated With Maternal Blood Glucose Levels Throughout Pregnancy: Insights From the Beijing Birth Cohort Study	DIABETES CARE												OBJECTIVE To determine the association between maternal blood glucose patterns throughout pregnancy and neonatal amino acids and acylcarnitines.RESEARCH DESIGN AND METHODS We conducted a prospective cohort study involving 11,457 singleton pregnant women without preexisting diabetes from the Beijing Birth Cohort Study, along with their neonates born between July 2021 and October 2022 in Beijing, China. Distinct maternal glucose trajectories were identified using a latent class model based on blood glucose levels across the three trimesters, and their association with neonatal circulating metabolites, including 11 amino acids and 33 acylcarnitines, was examined, adjusting for potential confounding factors.RESULTS Three distinct groups of maternal glucose trajectories were identified: consistent normoglycemia (n = 8,648), mid-to-late gestational hyperglycemia (n = 2,540), and early-onset hyperglycemia (n = 269). Mid-to-late gestational hyperglycemia was associated with decreased levels of amino acids (alanine, arginine, ornithine, and proline) involved in the arginine and proline metabolism and urea cycle pathway, as well as increased levels of C4DC+C5-OH and decreased level of C6DC and C10:1. Early-onset hyperglycemia was associated with elevated levels of free acylcarnitine and C4DC+C5-OH and a decreased level of C10:1, involved in the fatty acid oxidation pathway. However, these associations were primarily observed in male neonates rather than in female neonates.CONCLUSIONS Our findings revealed a significant link between maternal glucose trajectories throughout pregnancy and neonatal arginine and proline metabolism, urea cycle pathway, and fatty acid oxidation pathway. These results highlight the importance of maintaining optimal blood glucose levels throughout pregnancy to promote healthy neonatal metabolic outcomes.					Li, Lulu/IWD-8182-2023														0149-5992	1935-5548				DEC	2024	47	12								10.2337/dc23-2489	http://dx.doi.org/10.2337/dc23-2489								38861482					WOS:001382609400022
J	Gu, Y; Mi, WH; Xie, YA; Ma, QX; Wu, LH; Hu, ZP; Dai, F				Gu, Yan; Mi, Wenhai; Xie, Yinan; Ma, Qingxu; Wu, Lianghuan; Hu, Zhaoping; Dai, Feng			Nitrapyrin affects the abundance of ammonia oxidizers rather than community structure in a yellow clay paddy soil	JOURNAL OF SOILS AND SEDIMENTS												PurposeYellow clay paddy soil (Oxisols) is a low-yield soil with low nitrogen use efficiency (NUE) in southern China. The nitrification inhibitor nitrapyrin (2-chloro-6- (tricholoromethyl)-pyridine, CP) has been applied to improve NUE and reduce environmental pollution in paddy soil. However, the effects of nitrapyrin combined with nitrogen fertilizers on ammonia oxidizers in yellow clay paddy soil have not been examined.Materials and methodsA randomized complete block design was set with three treatments: (1) without nitrogen fertilizer (CK), (2) common prilled urea (PU), and (3) prilled urea with nitrapyrin (NPU). Soil samples were collected from three treatments where CK, PU, and NPU had been repeatedly applied over 5years. Soil samples were analyzed by quantitative PCR and 454 high-throughput pyrosequencing of the amoA gene to investigate the influence of nitrapyrin combined with nitrogen on the abundance and community structure of ammonia oxidizers in yellow clay paddy soil.Results and discussionThe potential nitrification rate (PNR) of the soil was significantly correlated with the abundances of both ammonia-oxidizing archaea (AOA) and ammonia-oxidizing bacteria (AOB). Application of urea significantly stimulated AOA and AOB growth, whereas nitrapyrin exhibited inhibitory effects on AOA. Phylogenetic analysis showed that the most dominant operational taxonomic units (OTUs) of AOA and AOB were affiliated with the Nitrosotalea cluster and Nitrosospira cluster 12, respectively. AOA and AOB community structures were not altered by urea and nitrapyrin application.ConclusionsNitrogen fertilization stimulated nitrification and increased the population sizes of AOA and AOB. Nitrapyrin affected the abundance, but not community structure of ammonia oxidizers in yellow clay soil. Our results suggested that nitrapyrin improving NUE and inhibiting PNR was attributable to the inhibition of AOA growth.					Gu, Yan/IWM-4746-2023; Mi, Wenhai/HTP-7000-2023; Ma, Qingxu/AAQ-5577-2021	Ma, Qingxu/0000-0003-2050-7725													1439-0108	1614-7480				FEB	2019	19	2					872	882		10.1007/s11368-018-2075-3	http://dx.doi.org/10.1007/s11368-018-2075-3													WOS:000457745700032
J	Lim, MMS; Correa, AA; Silva, FDC; Carvalho, FAO; Mascaro, LH; Oliveira, TMBF				Lima Filho, Manoel M. S.; Correa, Alessandra A.; Silva, Francisco D. C.; Carvalho, Francisco A. O.; Mascaro, Lucia H.; Oliveira, Thiago M. B. F.			A glassy carbon electrode modified with silver nanoparticles and functionalized multi-walled carbon nanotubes for voltammetric determination of the illicit growth promoter dienestrol in animal urine	MICROCHIMICA ACTA												An electroanalytical method for determining dienestrol (DNL) in bovine urine samples is described. A glassy carbon electrode (GCE) modified with silver nanoparticles and functionalized multi-walled carbon nanotubes was used as working sensor. The modified GCE displays substantial analytical improvements including an amplified signal, fast electron transfer kinetics, and resistance to fouling. The irreversible oxidation signal of DNL is pH-dependent. Best reactivity is found at pH3.0, where a typical anodic peak is recorded at 0.8V (vs. Ag/AgCl). Square-wave voltammetry revealed a 8.4nM detection limit (1.9 mu gL(-1)), good repeatability and reproducibility (RSDs <5.0%), and good accuracy (93.2-99.4% recovery from spiked samples). The modified electrode is highly stable even in the presence of ions (Na+ and K+), urea and uric acid. The electrochemical sensor fulfills all requisites to be used as forensic device in surveillance of illegal livestock practices.					Carvalho, Francisco/AAA-9122-2022; Oliveira, Thiago/R-7619-2019; Carvalho, Francisco Adriano de Oliveira/J-2668-2012; FAPESP, CDMF/J-3591-2015; Mascaro, Lucia/E-3818-2012	Oliveira, Thiago/0000-0002-1858-8549; Carvalho, Francisco Adriano de Oliveira/0000-0002-6025-4120; FAPESP, CDMF/0000-0002-4464-0937; Mascaro, Lucia/0000-0001-6908-1097													0026-3672	1436-5073				AUG	2019	186	8							525	10.1007/s00604-019-3645-9	http://dx.doi.org/10.1007/s00604-019-3645-9								31292777					WOS:000475666200010
J	Park, JH; Kho, MC; Oh, HC; Kim, YC; Yoon, JJ; Lee, YJ; Kang, DG; Lee, HS				Park, Ji Hun; Kho, Min Chol; Oh, Hyun Cheol; Kim, Youn Chul; Yoon, Jung Joo; Lee, Yun Jung; Kang, Dae Gill; Lee, Ho Sub			1, 2, 3, 4, 6-Penta-O-Galloyl-β-D-Glucose from Galla rhois Ameliorates Renal Tubular Injury and Microvascular Inflammation in Acute Kidney Injury Rats	AMERICAN JOURNAL OF CHINESE MEDICINE												Renal ischemia-reperfusion injury (IRI), an important cause of acute kidney injury (AKI), causes increased renal tubular injury and microvascular inflammation. 1, 2, 3, 4, 6-penta-O-galloyl-beta-D-glucose (PGG) from Galla rhois has anticancer, anti-oxidation and angiogenesis effects. We examined protective effects of PGG on IRI-induced acute AKI. Clamping both renal arteries for 45 min induced isechemia and then reperfusion. Treatment with PGG (10 mg/kg/day and 50 mg/kg/day for four days) significantly ameliorated urine volume, urine osmolality, creatinine clearance (Ccr) and blood urea nitrogen (BUN). In addition, PGG increased aquaporine 1/2/3, Na+-K+-ATPase and urea transporter (UT-B) and decreased ICAM-1, MCP-1, and HMGB-1 expression. In this histopathologic study, PGG improved glomerular and tubular damage. Immunohistochemistry results showed that PGG increased aquaporine 1/2, and Na+-K+ ATPase and decreased ICAM-1 expression. These findings suggest that PGG ameliorates tubular injury including tubular dysfunction and microvascular inflammation in IRI-induced AKI rats.					Kim, Sung/F-7292-2013														0192-415X	1793-6853					2018	46	4					785	800		10.1142/S0192415X18500416	http://dx.doi.org/10.1142/S0192415X18500416								29754505					WOS:000435363400005
J	Liu, B; Yao, HQ; Song, WQ; Jin, L; Mosa, IM; Rusling, JF; Suib, SL; He, J				Liu, Ben; Yao, Huiqin; Song, Wenqiao; Jin, Lei; Mosa, Islam M.; Rusling, James F.; Suib, Steven L.; He, Jie			Ligand-Free Noble Metal Nanocluster Catalysts on Carbon Supports via "Soft" Nitriding	JOURNAL OF THE AMERICAN CHEMICAL SOCIETY												We report a robust, universal "soft" nitriding method to grow in situ ligand-free ultrasmall noble metal nanocatalysts (UNMN; e.g., Au, Pd, and Pt) onto carbon. Using low-temperature urea pretreatment at 300 degrees C, soft nitriding enriches nitrogen-containing species on the surface of carbon supports and enhances the affinity of noble metal precursors onto these supports. We demonstrated sub-2-nm, ligand-free UNMNs grown in situ on seven different types of nitrided carbons with no organic ligands via chemical reduction or thermolysis. Ligand-free UNMNs supported on carbon showed superior electrocatalytic activity for methanol oxidation compared to counterparts with surface capping agents or larger nanocrystals on the same carbon supports. Our method is expected to provide guidelines for the preparation of ligand-free UNMNs on a variety of supports and, additionally, to broaden their applications in energy conversion and electrochemical catalysis.					Jin, Lei/L-8495-2017; Yao, Huiqin/AAX-3787-2020; He, Jie/ABE-2958-2021; Mosa, Islam/T-9476-2019	Mosa, Islam/0000-0001-7382-1780; Liu, Ben/0000-0003-1305-5900; He, Jie/0000-0003-0252-3094													0002-7863					APR 13	2016	138	14					4718	4721		10.1021/jacs.6b01702	http://dx.doi.org/10.1021/jacs.6b01702								27014928					WOS:000374274100005
J	Yair, R; Allen, MS				Yair, Roni; Allen, Michael S.			Short communication: Short-term intravenous amino acid infusions as a method to detect limiting amino acids in dairy cattle diets	JOURNAL OF DAIRY SCIENCE												We hypothesized that the addition of limiting AA increases dry matter intake (DMI) by reducing anaplerosis and hepatic oxidation. Accordingly, the objective of this work was to examine the effects of short-term intravenous infusions of Met, Lys, and His (which are considered the most limiting AA) on DMI as a method to detect whether specific AA are limiting in dairy cow diets. We conducted 4 experiments using Holstein cows in the immediate postpartum period to address this objective. The first experiment used 4 cows 6 to 10 d postpartum (PP) in a 4 x 4 Latin square design with 1-d periods including 12 h for infusions and 12 h for recovery. Treatments were continuous infusions of 5 (low), 10 (medium), or 15% (high) of the calculated requirement of metabolizable Met, Lys, and His or 0.9% saline (control, CONT). In the second and third experiments, 8 cows (4-12 d PP) were divided into 2 groups of 4 cows, and each group received a different diet formulated to either be low in Lys (experiment 2) or Met (experiment 3). Each experiment was a crossover design with two 1-d periods with 12-h infusions (continuous) and 12 h for recovery. Treatments were 15% of the calculated requirement of metabolizable Met, Lys, and His (high), or 0.9% saline (CONT). In the fourth experiment, 5 cows (4-14 d PP) were used in a 5 x 5 Latin square design. Periods were 2 d in which treatments were continuously infused for the first 46 h. Treatments were 0.9% saline (CONT), all (Lys, Met, and His), LM (Lys and Met), LH (Lys and His), and MH (Met and His); dosages were equal to the estimated shortage in each specific AA. In each experiment, feed intake was recorded by a computerized data acquisition system, milk yield was recorded, and milk composition was analyzed for fat, protein, lactose, and milk urea nitrogen (MUN) concentrations. Treatments did not affect DMI or yield of milk or milk components in the first experiment. In the second experiment, AA treatment increased protein percentage and reduced lactose percentage but had no effect on protein and lactose yields or DMI. In the third experiment, the AA treatment tended to increase yields of milk, lactose, and protein as well as MUN concentration but did not affect DMI. In the fourth experiment, no effects were detected for DMI and milk yield, whereas the all, LH, and LM treatments reduced milk lactose concentration compared with CONT, and MH increased MUN concentration compared with CONT and other treatments. These results failed to provide support for our hypothesis that short-term addition of these potentially limiting AA will increase DMI. This may be due to our hypothesis being inaccurate or to other factors; other limiting AA could have prevented the effects of Lys, Met, and His infusions or the infusion periods could have been too short to induce a response in DMI. Accordingly, short-term infusion of AA is probably not a sensitive method to detect limiting AA in dairy cow diets.																			0022-0302	1525-3198				NOV	2017	100	11					9036	9041		10.3168/jds.2017-12844	http://dx.doi.org/10.3168/jds.2017-12844								28918133					WOS:000413606600035
