PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Gao, CW; Li, JT; Sun, T; Chen, M; Wang, XN; Zhang, GB; Zhang, SH; Lee, S; Li, TY; Amine, K; Feng, G; Zhai, DY; Kang, FY				Gao, Chongwei; Li, Jiantao; Sun, Tian; Chen, Ming; Wang, Xunan; Zhang, Guobin; Zhang, Shuhua; Lee, Sungsik; Li, Tianyi; Amine, Khalil; Feng, Guang; Zhai, Dengyun; Kang, Feiyu			Chemical Long-Range Disorder in Prussian Blue Analogues for Potassium Storage	ACS ENERGY LETTERS												Ordered Prussian blue analogues (PBAs) are vital cathode materials for ion storage, but strong interactions between the framework and host ions, especially large ions like K+, hinder ion migration, leading to poor diffusion kinetics and reduced reaction activity. Here, we present an approach to overcome this challenge by constructing chemical long-range disorder (LRD) in PBAs, involving maintaining inherent local coordination while introducing disorder over long-range spatial dimensions. Order control is achieved by introducing a large-sized lattice to disrupt the original lattice growth during synthesis. Unlike traditional monocrystalline particles, the abundant grain boundaries in the obtained LRD structure create significant potential fluctuations, generating additional electric fields that enhance ion transport. Furthermore, the short lattice coherence length reduces interaction between the framework and K+. These factors collectively contribute to the improved electrochemical activity of LRD PBAs during K+ storage. This finding opens new avenues for designing PBA structures and offers insights into their structure-electrochemical performance relationship.					Amine, Khalil/K-9344-2013; Feng, Guang/AAF-3946-2019; Zhang, Guobin/AAP-4263-2020; Kang, Feiyu/AFH-4369-2022; Li, Jiantao/HNT-0440-2023	Li, Jiantao/0000-0003-2277-849X; Lee, Sungsik/0000-0002-1425-9852; Amine, Khalil/0000-0001-9206-3719													2380-8195					AUG 2	2024	9	9					4248	4254		10.1021/acsenergylett.4c01495	http://dx.doi.org/10.1021/acsenergylett.4c01495		AUG 2024											WOS:001284123000001
J	Wheeler, S; Capone, I; Day, S; Tang, C; Pasta, M				Wheeler, Samuel; Capone, Isaac; Day, Sarah; Tang, Chiu; Pasta, Mauro			Low-Potential Prussian Blue Analogues for Sodium-Ion Batteries: Manganese Hexacyanochromate	CHEMISTRY OF MATERIALS												Prussian blue analogues (PBAs) have recently shown outstanding electrochemical properties ascribable to their unique open-framework crystal structure that allows the reversible insertion of alkali ions with negligible perturbation to the framework itself. Many hexacyanoferrate materials have shown excellent properties and are some of the most promising sodium- and potassium-ion cathode materials in both aqueous and organic electrolytes. However, there is a distinct lack of candidate PBA materials that operate at low potentials, as their characteristic crystalline framework shows instability. In this article, we characterize the structure and electrochemical behavior of manganese hexacyanochromate, which exhibits reversible sodium insertion at -0.86 V vs standard hydrogen electrode (1.84 V vs Na+/Na) while maintaining the characteristic PBA cubic structure. This is the lowest redox potential of reported PBA materials and shows fast kinetics in a high-voltage water-in-salt electrolyte. Further reduction in potential in an organic electrolyte shows decomposition of the crystalline structure.					; Pasta, Mauro/B-8164-2012	Wheeler, Samuel/0000-0002-4503-4621; Pasta, Mauro/0000-0002-2613-4555													0897-4756	1520-5002				APR 9	2019	31	7					2619	2626		10.1021/acs.chemmater.9b00471	http://dx.doi.org/10.1021/acs.chemmater.9b00471													WOS:000464477100045
J	Zhang, M; Wu, YP; Lu, XC; Qin, YH; Zhang, C; Gu, WJ; Gao, RC; Qi, YY; Wang, M; Huang, QL				Zhang, Min; Wu, Yanping; Lu, Xingchen; Qin, Yuhan; Zhang, Cong; Gu, Wenjie; Gao, Ruochen; Qi, Yuanyuan; Wang, Meng; Huang, Qingli			Self-assembled multifunctional Prussian blue analogues nanocomposite for MRI-guided multimodal therapy for breast cancer	CHEMICAL ENGINEERING JOURNAL												Integration of multimodal imaging and therapies into one nanoplatform holds great promise to overcome the drawbacks of conventional single-modal cancer therapy. Designing multifunctional nanocomposite by selfassembled strategy with integration of various functional components into one platform is promising for effective breast cancer therapy. Herein, a L-arginine embedded Prussian blue analogue@polypyrrole@manganese oxide (PBA@PPy@MnO2) multifunctional nanocomposite was constructed by a facile self-assembled method, which could be used as an effective nanoplatform for magnetic resonance imaging (MRI) guided multimodal therapy for breast cancer. Various properties such as enhanced MRI and catalytic capacity from PBA and MnO2, photothermal conversion performance from PPy, and NO generation capacity from Arg were integrated into one nanocomposite. In vitro and vivo experiments, satisfactory anti-cancer efficiency was observed in PBA@PPy@MnO2@Arg nanoplatform under near-infrared irradiation (NIR) due to the combined effect between chemodynamic therapy (CDT), photothermal therapy (PTT), and gas therapy (GT). This work will pave a new avenue for the construction of multifunctional nanoplatforms and overcome the inherit poor photothermal and MRI activities limitations of Prussian blue analogue in biomedical field.					Qi, Yuanyuan/F-9935-2018; yanping, wu/AAR-4840-2021														1385-8947	1873-3212				AUG 15	2024	494								152953	10.1016/j.cej.2024.152953	http://dx.doi.org/10.1016/j.cej.2024.152953		JUN 2024											WOS:001257701700001
J	Yoon, SJ; Bui, HT; Lee, SJ; Patil, SA; Bathula, C; Shrestha, NK; Im, H				Yoon, Seog Joon; Bui, Hoa Thi; Lee, Soo Jeong; Patil, Supriya A.; Bathula, Chinna; Shrestha, Nabeen K.; Im, Hyunsik			Self-supported anodic film of Fe(III) redox center doped Ni-Co Prussian blue analogue frameworks with enhanced catalytic activity towards overall water electrolysis	JOURNAL OF ELECTROANALYTICAL CHEMISTRY												This work report s on in-situ doping of Fe(III) redox centers to Ni-Co based Prussian blu e analogu e framework films and their eletrocatalytic performance towards water splitting i n t o molecular hydrogen and oxygen. Uniform and self-supported films of frameworks ar e deposited onto nickel substrate via anodization in 80 vol % glycerol based aqueous electro l y t e contai n i n g 0.1 M K-3[Co(CN)(6)] with/without addition of a sma l l amount of [Fe(CN)(6)](3-) as doping precursor. XRD, HR-TEM, STEM and XPS characterization of the fi l m confirmed the doping. Notably, the doped film demonstrated an enhanced electrocatalytic activity towards hydrogen and oxygen evolution reaction in alkaline electrolyte with sma l l overpotentials of 169 and 263 mV, respectively to derive the benchmark current density of 10 mAcm(- 2). In addition, bu l k electrolysis at 10 mAcm- 2 demonstrated an improved and well-maintained long-term electrochemical durability of the doped film-based cathode and anode for over a l l splitting of water.					Bui, Hoa/GZA-9346-2022; Patil, Supriya/W-2747-2017; Shrestha, Nabeen/W-4088-2017; YOON, SEOG/Y-3925-2018	Lee, Soo Jeong/0000-0003-3034-6726													1572-6657	1873-2569				DEC 1	2020	878								114594	10.1016/j.jelechem.2020.114594	http://dx.doi.org/10.1016/j.jelechem.2020.114594													WOS:000593969600008
J	Psotta, C; Chaturvedi, V; Gonzalez-Martinez, JF; Sotres, J; Falk, M				Psotta, Carolin; Chaturvedi, Vivek; Gonzalez-Martinez, Juan F. F.; Sotres, Javier; Falk, Magnus			Portable Prussian Blue-Based Sensor for Bacterial Detection in Urine	SENSORS												Bacterial infections can affect the skin, lungs, blood, and brain, and are among the leading causes of mortality globally. Early infection detection is critical in diagnosis and treatment but is a time- and work-consuming process taking several days, creating a hitherto unmet need to develop simple, rapid, and accurate methods for bacterial detection at the point of care. The most frequent type of bacterial infection is infection of the urinary tract. Here, we present a wireless-enabled, portable, potentiometric sensor for E. coli. E. coli was chosen as a model bacterium since it is the most common cause of urinary tract infections. The sensing principle is based on reduction of Prussian blue by the metabolic activity of the bacteria, detected by monitoring the potential of the sensor, transferring the sensor signal via Bluetooth, and recording the output on a laptop or a mobile phone. In sensing of bacteria in an artificial urine medium, E. coli was detected in similar to 4 h (237 +/- 19 min; n = 4) and in less than 0.5 h (21 +/- 7 min, n = 3) using initial E. coli concentrations of similar to 10(3) and 10(5) cells mL(-1), respectively, which is under or on the limit for classification of a urinary tract infection. Detection of E. coli was also demonstrated in authentic urine samples with bacteria concentration as low as 10(4) cells mL(-1), with a similar response recorded between urine samples collected from different volunteers as well as from morning and afternoon urine samples.					Sotres, Javier/L-1900-2013; Gonzalez Martinez, Juan Francisco/B-3059-2018	Gonzalez Martinez, Juan Francisco/0000-0001-5518-4095														1424-8220				JAN	2023	23	1							388	10.3390/s23010388	http://dx.doi.org/10.3390/s23010388								36616986					WOS:000908806900001
J	Li, Z; Dadsetan, M; Gao, JX; Zhang, SS; Cai, LR; Naseri, A; Jimenez-Castaneda, ME; Filley, T; Miller, JT; Thomson, MJ; Pol, VG				Li, Zheng; Dadsetan, Mehran; Gao, Junxian; Zhang, Sensen; Cai, Lirong; Naseri, Ali; Jimenez-Castaneda, Martha E.; Filley, Timothy; Miller, Jeffrey T.; Thomson, Murray J.; Pol, Vilas G.			Revealing the Thermal Safety of Prussian Blue Cathode for Safer Nonaqueous Batteries	ADVANCED ENERGY MATERIALS												Prussian blue analogs (PBAs) are promising cathode materials for many next-generation metal-ion batteries due to their exceptional electrochemical performance. Their oxygen-free structure avoids a common battery thermal runaway pathway which requires O-2 liberation. Herein, the thermal runaway mechanisms of PBAs are studied from the level of material and full cell in nonaqueous sodium- and potassium-ion batteries (SIBs and KIBs). Their hidden safety issue and a novel runaway mechanism that requires no oxygen evolution are identified. The cyanide groups are released (approximate to 51.4 wt%) as toxic cyanides above 200 degrees C, which also exothermically react with the electrolyte and cause the runaway. The cyanide gas generation mechanism is proposed as cathode hydrolytic disproportionation by Raman spectroscopy, X-ray photoelectron spectroscopy, in situ environmental transmission electron microscopy, and operando synchrotron X-ray diffraction studies. In addition, full-cell level calorimetric studies reveal mitigated heat generation but lower initiation temperature of runaway from such SIBs and KIBs than conventional LiCoO2-graphite system. These results change how PBA materials are evaluated from a safety standpoint, suggesting that they cannot be regarded as safe cathodes. They also indicate the correlations between thermal safety and their crystal defects or trapped water content. The proposed thermal runaway mechanism provides insights to assist in the building of safer next-generation batteries.					Filley, Timothy/A-9862-2009; Cai, lr/MBV-4199-2025	Jimenez-Castaneda, Martha E./0000-0001-8039-1002; Filley, Timothy R./0000-0001-7250-5065; Gao, Junxian/0000-0002-1015-7103; Thomson, Murray/0000-0002-7959-7238													1614-6832	1614-6840				NOV	2021	11	42							2101764	10.1002/aenm.202101764	http://dx.doi.org/10.1002/aenm.202101764		OCT 2021											WOS:000703758400001
J	Singh, B; Prakash, O; Maiti, P; Menezes, PW; Indra, A				Singh, Baghendra; Prakash, Om; Maiti, Pralay; Menezes, Prashanth W.; Indra, Arindam			Electrochemical transformation of Prussian blue analogues into ultrathin layered double hydroxide nanosheets for water splitting	CHEMICAL COMMUNICATIONS												Herein, we demonstrate a template directed route for the synthesis of self-supported cobalt-iron based Prussian blue analogues (PBAs). The PBAs are electrochemically transformed into layered double hydroxides to produce excellent water oxidation and hydrogen evolution activity, while the overall water splitting is attained at a cell voltage of 1.58 V to reach 20 mA cm(-2) current density.					PRAKASH, OM/B-5471-2014; Singh, Baghendra/LMN-0182-2024; Menezes, Prashanth/L-3651-2018; Indra, Arindam/HGU-8237-2022	Menezes, Prashanth/0000-0002-0665-7690; INDRA, ARINDAM/0000-0002-8572-0423; Singh, Baghendra/0000-0003-3606-5562													1359-7345	1364-548X				DEC 11	2020	56	95					15036	15039		10.1039/d0cc06362b	http://dx.doi.org/10.1039/d0cc06362b								33188669					WOS:000596710700018
J	Gu, XC; Liu, Z; Liu, H; Pei, CG; Feng, LG				Gu, Xiaocong; Liu, Zong; Liu, Hui; Pei, Chengang; Feng, Ligang			Fluorination of ZIF-67 framework templated Prussian blue analogue nanobox for efficient electrochemical oxygen evolution reaction	CHEMICAL ENGINEERING JOURNAL												Efficient oxygen evolution nano-catalyst is significant for hydrogen generation in the water-splitting reaction. Herein, we demonstrate that fluorination of ZIF-67 Framework templated Prussian blue analogue hollow nano-box is highly efficient for the oxygen evolution reaction (OER). The structure and morphology observation shows the degree of structural transformation and morphology are influenced by the fluorination temperature, and the catalytic ability for OER is correspondingly correlated to these characters. The product obtained at the annealed temperature of 250 degrees C exhibits the highest catalytic performance for OER with an overpotential of 243 mV (No IR correction) to offer 10 mA cm(-2) when loaded on the inert glass carbon electrode, which is much better than that of the commercial IrO2 catalysts. High catalytic stability and kinetics are also found for the OER. Moreover, it has the highest intrinsic activity as demonstrated by the specific activity and turnover frequency indicating the intrinsic advantages of fluorination and hollow nano-box structure. This study enriches the application of Prussian blue analogue based hollow materials for OER by facile fluorination at low temperatures.					裴, 晨刚/AAZ-2771-2021; Feng, Ligang/E-9507-2014	Feng, Ligang/0000-0001-9879-0773; Pei, Chengang/0000-0002-2938-0970													1385-8947	1873-3212				JAN 1	2021	403								126371	10.1016/j.cej.2020.126371	http://dx.doi.org/10.1016/j.cej.2020.126371													WOS:000579752500093
J	Piernas-Muñoz, MJ; Castillo-Martínez, E; Bondarchuk, O; Armand, M; Rojo, T				Jose Piernas-Munoz, Maria; Castillo-Martinez, Elizabeth; Bondarchuk, Oleksandr; Armand, Michel; Rojo, Teofilo			Higher voltage plateau cubic Prussian White for Na-ion batteries	JOURNAL OF POWER SOURCES												Cubic sodium Prussian White, Na2-xFe2(CN)(6)center dot yH(2)O, and potassium Prussian White, K2-xFe2(CN)(6)center dot yH(2)O, are prepared following a mild synthetic methodology. While cubic symmetry is confirmed by XRD and TEM, IR and XPS show characteristic features different from Prussian Blue compositions. When investigated as cathode materials in sodium ion batteries, both compounds exhibit reversible capacities above 140 mAh g(-1) at 1C (ca. 80 mA g(-1)). While sodium Prussian White shows better high rate capability (10C/0.1C = 0.64), potassium Prussian White exhibits longer cycle stability, with up to 80% of capacity retention after 500 cycles. Interestingly, the potassium Prussian White phase also provides an increase of 0.35 V in the high voltage redox peak compared to the sodium Prussian White analogue ascribed to the preferential insertion of K+ ions instead of Na+, resulting in an increment of the gravimetric energy density. On the other hand, the insertion of Na+ seems to occur at the lower voltage plateau. This hybrid Na+ and K+ insertion in the framework of potassium Prussian White is most likely the responsible of the long cycle stability as a consequence of synergistic effects. (C) 2016 Elsevier B.V. All rights reserved.					Muñoz, María/AAA-5559-2019; Bondarchuk, Oleksandr/ABE-5434-2020; Rojo, Teofilo/B-5197-2015; Armand, Michel/HMV-0633-2023; Castillo-Martinez, Elizabeth/D-1776-2013	Castillo-Martinez, Elizabeth/0000-0002-8577-9572; Bondarchuk, Oleksandr/0000-0001-7380-8930; Piernas Munoz, Maria Jose/0000-0001-9883-2769													0378-7753	1873-2755				AUG 30	2016	324						766	773		10.1016/j.jpowsour.2016.05.050	http://dx.doi.org/10.1016/j.jpowsour.2016.05.050													WOS:000380076700086
J	Ghobadi, TGU; Ghobadi, A; Buyuktemiz, M; Yildiz, EA; Yildiz, DB; Yaglioglu, HG; Dede, Y; Ozbay, E; Karadas, F				Ghobadi, T. Gamze Ulusoy; Ghobadi, Amir; Buyuktemiz, Muhammed; Yildiz, Elif Akhuseyin; Yildiz, Dilara Berna; Yaglioglu, H. Gul; Dede, Yavuz; Ozbay, Ekmel; Karadas, Ferdi			A Robust, Precious-Metal-Free Dye-Sensitized Photoanode for Water Oxidation: A Nanosecond-Long Excited State Lifetime through a Prussian Blue Analogue	ANGEWANDTE CHEMIE-INTERNATIONAL EDITION												Herein, we establish a simple synthetic strategy affording a heterogeneous, precious metal-free, dye-sensitized photoelectrode for water oxidation, which incorporates a Prussian blue (PB) structure for the sensitization of TiO2 and water oxidation catalysis. Our approach involves the use of a Fe(CN)(5) bridging group not only as a cyanide precursor for the formation of a PB-type structure but also as an electron shuttle between an organic chromophore and the catalytic center. The resulting hetero-functional PB-modified TiO2 electrode demonstrates a low-cost and easy-to-construct photoanode, which exhibits favorable electron transfers with a remarkable excited state lifetime on the order of nanoseconds and an extended light absorption capacity of up to 500 nm. Our approach paves the way for a new family of precious metal-free robust dye-sensitized photoelectrodes for water oxidation, in which a variety of common organic chromophores can be employed in conjunction with CoFe PB structures.					Yaglioglu, Halime/AAH-3472-2020; Ozbay, Ekmel/B-9495-2008; Yildiz, Elif/AAH-3343-2020; Dede, Yavuz/AIC-4285-2022; Karadas, Ferdi/D-7140-2012; ghobadi, turkan/AAB-1917-2020	Karadas, Ferdi/0000-0001-7171-9889; Yaglioglu, Halime Gul/0000-0002-7846-8207; Ulusoy Ghobadi, Turkan Gamze/0000-0002-7669-1587; Buyuktemiz, Muhammed/0000-0001-6361-5473; Dede, Yavuz/0000-0003-4854-8422; Ghobadi, Amir/0000-0002-8146-0361; Yildiz, Dilara Berna/0000-0001-9668-5734; Yildiz, Elif/0000-0001-6485-4660													1433-7851	1521-3773				MAR 2	2020	59	10					4082	4090		10.1002/anie.201914743	http://dx.doi.org/10.1002/anie.201914743		FEB 2020						31837274					WOS:000510565300001
J	Wang, ZH; Huang, YX; Chu, DT; Li, C; Zhang, YX; Wu, F; Li, L; Xie, M; Huang, JQ; Chen, RJ				Wang, Ziheng; Huang, Yongxin; Chu, Ditong; Li, Cheng; Zhang, Yixin; Wu, Feng; Li, Li; Xie, Man; Huang, Jiaqi; Chen, Renjie			Continuous Conductive Networks Built by Prussian Blue Cubes and Mesoporous Carbon Lead to Enhanced Sodium-Ion Storage Performances	ACS APPLIED MATERIALS & INTERFACES												The challenges of improving electrical conductivities and enhanced rapid dynamics are active research areas in the modification of Prussian blue (PB) and Prussian blue analogues (PBAs), which are used as excellent cathodes of sodium-ion batteries (SIBs). Herein, the terephthalic acid etched stepwise hollow bulky PB cubes and the intimate contact mesoporous carbon (CMK-3) particles with the adhered minisize PB cubes can together build continuous conductive networks. The composite (donated as N-PB@CMK) has high electrical conductivity, low resistance, and ultrahigh specific surface, which can lead to high capacitive contribution ratios. The N-PB@CMK electrode can deliver a discharge capacity of 120 mAh g(-1) and maintain retention of 85.0% after cycling for 200 cycles at a current density of 100 mA g(-1). Even cycling at 1 A g(-1) the reversible capacity can be measured to 102 mAh g(-1) and exhibit stability over a long cycle. In situ Raman spectroscopy and X-ray diffraction (XRD) patterns were further measured to illustrate the phase transition of crystal structure along with the extraction/insertion processes of Na+ ions. Especially, the assembled full cell with NaTi2 (PO4)(3)@C anode can also show good stability and provide promising insights of applying the N-PB@CMK for energy storage systems in the future.					Chen, Renjie/R-2416-2018; Wu, Feng/KCY-3017-2024; Li, Li/ABF-1706-2020; Huang, Jia-Qi/B-7425-2013	Huang, Jia-Qi/0000-0001-7394-9186													1944-8244	1944-8252				AUG 18	2021	13	32					38202	38212		10.1021/acsami.1c06634	http://dx.doi.org/10.1021/acsami.1c06634		AUG 2021						34342988					WOS:000687172000024
J	Yao, KK; Cao, KY; Cao, K; Dong, CW; Wang, F; Li, JN; Shi, Q; Tian, FH; Zhou, C; Song, XP; Yang, S; Zhang, Y				Yao, Kangkang; Cao, Kaiyan; Cao, Kun; Dong, Chengwei; Wang, Fang; Li, Jianing; Shi, Qian; Tian, Fanghua; Zhou, Chao; Song, Xiaoping; Yang, Sen; Zhang, Yin			Photocontrol of Exchange Bias Using Cobalt-Iron Prussian Blue Analogues for Applications in Spintronics	ACS APPLIED NANO MATERIALS												Multiphysics manipulation of the exchange bias (EB) effect to achieve spin-valve-type spintronic device versatility has begun to attract increasing attention recently. Light-controlled EB is considered to be an attractive approach because the photon mode allows access to a wide variety of materials with high speed, remote control, noncontact, and superior resolution. In this work, we report a detailed photocontrolled EB effect in the well-defined CoO@CoFePBA core-shell heteronanostructure, where the EB effect of this composite can be permanently changed after being exposed to light. As demonstrated, such an interesting photo controlled effect is actually affected by the composition of the CoFePBA shell. More deeply, the alkali-metal-ion content in the CoFePBA shell is the major factor in controlling these hybrids' EB effects. Different alkali-metal insertions result in different ratios of the FeIII-CoII magnetic pair to the FeII-CoIII diamagnetic pair in the CoFePBA shell, where FeIII-CoII and FeII-CoIII control the magnetic and photomagnetic effects of CoFePBA, respectively. Therefore, the photocontrolled EB effect of the whole nanohybrid can be adjusted by the amount of alkali-metal insertion in the CoFePBA shell. This study is an advance in the research of light-controlled EB effects, which are useful for the evolution of new functional spintronic devices, such as photomagnetic switches, photomagnetic sensors, and photointelligent information storage materials.					Zhang, Yin/C-5163-2009; Zhou, Chao/G-3661-2010; Wang, Fang/KIJ-3153-2024	Wang, Fang/0000-0003-3567-9108														2574-0970				2023 FEB 28	2023										10.1021/acsanm.2c05404	http://dx.doi.org/10.1021/acsanm.2c05404		FEB 2023											WOS:000942139700001
J	Zhu, P; Wang, YP; Li, J; Jin, Y				Zhu, Pan; Wang, YiPing; Li, Jun; Jin, Yang			Continuous Production of High-Capacity Iron-Based Prussian Blue Sodium-Ion Cathode Materials Using a Rotor-Stator Spinning Disk Reactor	ACS APPLIED ENERGY MATERIALS												Iron-based Prussian blue materials have the potential to be used as low-cost, simple-to-synthesize, and high capacity cathode materials for large-scale energy storage sodium ion batteries. However, in order to obtain high-capacity sodium storage Prussian blue materials, the currently used high-energy hydrothermal method or interstitial coprecipitation method is difficult to meet large-scale energy storage applications. The electrochemical performance of the product is highly dependent on the crystallization process. In this work, a simple stator-rotor reactor (RSSDR) reactor and precipitation transformation were used to improve the crystallization and precipitation process of iron-based Prussian blue, and continuous production was realized. The effects of particles with different morphologies on the products after aging were investigated, and the specific capacity (162.4 mAh g(-1) at 34 mA g(-1)) and cycle retention rate (capacity retention of 64.97% for 200 cycles at the current density of 170 mA g(-1)) of iron-based Prussian blue were improved. Overall, this work provides a strategy to continuously produce iron-based Prussian blue sodium-ion cathode materials with improved electrochemical performance through improving the crystallization process.					Wang, Yiping/MAI-5242-2025														2574-0962					MAY 5	2023	6	11					6141	6150		10.1021/acsaem.3c00679	http://dx.doi.org/10.1021/acsaem.3c00679		MAY 2023											WOS:000983272900001
J	Nai, JW; Zhang, JT; Lou, XW				Nai, Jianwei; Zhang, Jintao; Lou, Xiong Wen (David)			Construction of Single-Crystalline Prussian Blue Analog Hollow Nanostructures with Tailorable Topologies	CHEM												Engineering complex nanostructures, particularly topologically intricate architectures, represents an appealing challenge for chemists and material scientists because such structures often manifest unique properties. Here, we demonstrate the versatility of a self-templated epitaxial growth strategy for construction of single-crystalline hollow nanostructured Prussian blue analogs (PBAs). Specifically, this strategy enables a controllable synthesis of Co-Fe PBA cages, frames, and boxes with diverse geometries by tuning their growth kinetics and thus expands the richness of their topological complexity. As an attempt, the topologies of these structures are identified and discussed. After thermal treatment, the corresponding oxide derivatives with preserved structures exhibit enhanced electrocatalytic activity for the oxygen evolution reaction in alkaline medium, where the frame structures demonstrate the best catalytic performance. Our work may further advance the topology in chemistry and materials science for realizing not only the geometries of the nanostructures but also their topology-dependent catalytic properties.					Nai, Jianwei/AGS-3396-2022; Lou, Xiong Wen (David)/D-2648-2009; Zhang, Jintao/C-5836-2011; Zhang, Jintao/J-2739-2014	Zhang, Jintao/0000-0002-1029-3404; Lou, Xiong Wen (David)/0000-0002-5557-4437; Zhang, Jintao/0000-0002-1171-1014													2451-9294					AUG 9	2018	4	8					1967	1982		10.1016/j.chempr.2018.07.001	http://dx.doi.org/10.1016/j.chempr.2018.07.001													WOS:000441194300019
J	Yüksel, Y				Yuksel, Yusuf			Monte Carlo simulation of Prussian blue analogs described by Heisenberg ternary alloy model	JOURNAL OF PHYSICS AND CHEMISTRY OF SOLIDS												Within the framework of Monte Carlo simulation technique, we simulate magnetic behavior of Prussian blue analogs based on Heisenberg ternary alloy model. We present phase diagrams in various parameter spaces, and we compare some of our results with those based on Ising counterparts. We clarify the variations of transition temperature and compensation phenomenon with mixing ratio of magnetic ions, exchange interactions, and exchange anisotropy in the present ferro-ferrimagnetic Heisenberg system. According to our results, thermal variation of the total magnetization curves may exhibit N, L, P, Q, R type behaviors based on the Neel classification scheme. (C) 2015 Elsevier Ltd. All rights reserved.					Yuksel, Yusuf/A-5472-2013														0022-3697	1879-2553				NOV	2015	86						207	214		10.1016/j.jpcs.2015.07.017	http://dx.doi.org/10.1016/j.jpcs.2015.07.017													WOS:000360864600029
J	Babu, S; Lee, K; Yang, H				Babu, Sathyan; Lee, Kyuseok; Yang, Haesik			Enzymatic Precipitation of Highly Electroactive and Ion-Transporting Prussian Blue for a Sensitive Electrochemical Immunosensor	ACS SENSORS												Sensitive and/or multiplex electrochemical biosensors often require efficient (bio)catalytic conversion of substrates into insoluble electroactive products. The enzymatic formation and precipitation of coordination polymers under mild conditions offers a promising solution for this purpose. Herein, we report the enzymatic precipitation of Prussian blue (PB), a highly electroactive and ion-transporting coordination polymer, on an immunosensing electrode for application in a sensitive electrochemical immunosensor for detecting thyroid-stimulating hormone (TSH). Five pairs of redox enzymes and their specific reductants were examined to achieve rapid PB precipitation and electrochemical oxidation. Among these pairs, O-2-insensitive flavin adenine dinucleotide-dependent glucose dehydrogenase (FAD-GDH) paired with glucose yielded the highest electrochemical signal-to-background (S/B) ratio. FAD-GDH catalyzed the conversion of Fe(CN)(6)(3-) to Fe(CN)(6)(4-), which coordinated with Fe3+, leading to PB formation and subsequent precipitation through repeated conversions. The resulting PB precipitate, with its close proximity to the electrode, facilitated rapid electrochemical oxidation and generated a strong electrochemical signal. Notably, the precipitation and electrochemical oxidation of PB were more effective than those of its analogues. When applied to a sandwich-type immunosensor for TSH detection, the enzymatic PB precipitation achieved a calculated detection limit of approximately 2 pg/mL in artificial serum, covering the clinically relevant range. These findings indicate the potential widespread utility of PB precipitation and electrochemical oxidation for sensitive multiplex biomarker detection.					Yang, Haesik/A-7231-2012	Yang, Haesik/0000-0001-7450-5915													2379-3694					JUN 4	2024	9	6					3224	3232		10.1021/acssensors.4c00569	http://dx.doi.org/10.1021/acssensors.4c00569		JUN 2024						38832638					WOS:001239426700001
J	Wang, ZN; Sougrati, MT; He, YW; Pham, PNL; Xu, W; Iadecola, A; Ge, RL; Zhou, WH; Zheng, Q; Li, XF; Wang, JH				Wang, Zinan; Sougrati, Moulay Tahar; He, Yawen; Pham, Phuong Nam Le; Xu, Wei; Iadecola, Antonella; Ge, Rile; Zhou, Wenhui; Zheng, Qiong; Li, Xianfeng; Wang, Junhu			Sodium storage and capacity retention behavior derived from high-spin/low-spin Fe redox reaction in monoclinic Prussian blue based on operando Mossbauer characterization.	NANO ENERGY												Owing to the high theoretical specific capacity, long cycle life, abundant resources and environmental benignity, iron-based Prussian blue analogues (PBAs) as cathode materials for sodium-ion batteries (SIBs) have been investigated widely in recent years. Although major efforts have been concentrated on exploitation of high performance's PBAs cathode materials, there is still deficiency of a deep understanding of the relevance between the reaction processes and capacity degradation mechanism with the active high-spin (HS)/ low-spin (LS) iron sites, which is of great significance. In this work, well-crystallized and shape-controlled monoclinic Prussian blue (M-PB) was successfully prepared, with remarkable electrochemical performance, especially in cycling perfor-mance (88% capacity retention after 500 cycles at 120 mAh g-1, and 81% after 980 cycles). More significantly, with state-of-the-art operando Mo spacing diaeresis ssbauer spectroscopy, ex-situ 77 K Mo spacing diaeresis ssbauer spectroscopy, ex-situ X-ray ab-sorption spectroscopy and operando X-ray diffraction, the reaction and capacity degradation mechanism were investigated thoroughly and the detailed reaction process was figured out for the first time. The result showed clearly that the HS Fe in M-PB reacts completely and contributes to most capacity, while only part of LS Fe reacts. Therefore, the capacity enhancement should be achieved by activating LS Fe. Furthermore, the LS Fe (Fe-C---N) results in more severe crystal structure change than HS Fe (Fe-N---C) of the same amount in the electrochemical reaction process, thus the partial reaction of LS Fe in M-PB could be the reason for its excellent cycling per-formance. This work not only investigated the reaction and capacity degradation mechanism, but also shed light on the design of high-performance PBAs-based cathodes for SIBs.					Wang, zinan/GWQ-6604-2022; Sougrati, Moulay Tahar/ABG-7384-2022; Xu, Wei/AAZ-1424-2021; li, xianfeng/GYD-5825-2022; Pham, Phuong/Q-4410-2017	Le Pham, Phuong Nam/0000-0001-7176-2449													2211-2855	2211-3282				MAY	2023	109								108256	10.1016/j.nanoen.2023.108256	http://dx.doi.org/10.1016/j.nanoen.2023.108256		FEB 2023											WOS:000935417500001
