PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Liu, L; Xia, ZQ; Li, SB; Zhang, YJ; Wang, N				Liu, Ling; Zhi-Qiang Xia; Shang-Bo Li; Yu-Jie Zhang; Wang, Ning			MOF-derived double-shelled Fe(OH)3@NiCo-LDH hollow cubes and their efficient adsorption for anionic organic pollutant	JOURNAL OF POROUS MATERIALS												Combination of multiple components with hollow architectures and complex multi-shelled structures may result in synergistically enhancing the performance and application of composite materials. Herein, we have demonstrated a metal-organic frameworks (MOFs) derived approach toward the large-scale and facile synthesis of hierarchical double-shelled Fe(OH)(3)@NiCo-layered double hydroxides (NiCo-LDH) hollow cubes with the inner Fe(OH)(3) and outer NiCo-LDH layers. The synthetic procedures involved the oriented deposition of NiCo-LDH shell on the surface of Prussian blue (PB) cubes in the refluxing process and a subsequent chemical etching of PB template with NaOH solution at room temperature. The obtained samples have been systematically characterized by SEM, TEM, FT-IR, XRD, XPS and N-2 adsorption-desorption analysis. Benefiting from the structural merits including high specific surface area, abundant diffusion passage and unique hierarchical hollow structures, the derived double-shelled Fe(OH)(3)@NiCo-LDH hollow cubes exhibited significant adsorption capacity toward Congo red and the maximum adsorption capacity can reach up to 658.52 mg/g at 25 degrees C. Langmuir isotherm model provided a better description for the adsorption isotherms, and pseudo-second-order kinetic model can well represent the adsorption kinetics. Moreover, the removal efficiency of Fe(OH)(3)@NiCo-LDH hollow cubes can still reach 73.1% for Congo red after recycling five times, indicating a good recovery efficiency. Furthermore, the possible adsorption mechanism of the Fe(OH)(3)/NiCo-LDH composite involved ions exchange, hydrogen bonding interaction and electrostatic attraction. Therefore, the double-shelled Fe(OH)(3)@NiCo-LDH hollow cubes have the potential application to absorb and remove anionic organic dye from wastewater solution in view of their facile synthesis method and excellent adsorption performance.					zhang, yujie/JAA-9367-2023														1380-2224	1573-4854				JUN	2022	29	3					931	945		10.1007/s10934-022-01220-6	http://dx.doi.org/10.1007/s10934-022-01220-6		MAR 2022											WOS:000767012400002
J	Lara-Estrada, T; Carvajal-Ramos, F; Pérez-García, MG; Moreno-Medrano, ED; Pelayo-Vázquez, JB; Bárcena-Soto, M; Gutiérrez-Becerra, A				Lara-Estrada, T.; Carvajal-Ramos, F.; Perez-Garcia, M. G.; Moreno-Medrano, E. D.; Pelayo-Vazquez, J. B.; Barcena-Soto, M.; Gutierrez-Becerra, A.			Electron transfer in cobalt hexacyanoferrate nanoparticles promoted by reverse microemulsions prepared with Cetyltrimethylammonium surfactants	COLLOIDS AND SURFACES A-PHYSICOCHEMICAL AND ENGINEERING ASPECTS												Reverse microemulsions (RME) formed with the systems CTAX + pentanol/hexane/water (where X = Br-, Cl- or p-toluensulfonate) were used as synthesis media of cobalt hexacyanofarrate nanoparticles (CoHCF-NP). In this work, the effect that these RME have on the final structure of the CoHCF-NP is presented. Starting with a reaction between the reactant ions (RI) Co2+ and [Fe(CN)(6)](3-), CoHCF-NP with the expected structure based on the chain Fe-III-CN-Co-II can be obtained. By changing variables that defines the RME, it is possible to promote an electron transfer inside the CoHCF-NP to change the structure from Fe-III-CN-Co-II to Fe-II-CN-Co-II. Variables as water concentration, distribution of the RI in the RME droplets, the surfactant counterion, and the concentration ratio of the RI showed a remarkable effect on the CoHCF-NP. CoHCF-NP in which the chain Fe-III-CN-Co-II predominates in the structure can be synthesized using RME formed with: i) CTAB at high RI and water concentration; ii) CTAT, when the concentration of RI is higher than 0.02 M. On the other hand, CoHCF-NP with predominance of Fe-II-CN-Co-II can be synthesized using RME formed with: i) CTAB at low RI and water concentration; ii) CTAC, regardless the RI and water concentrations. This information is summarized in a concentration diagram where it is possible to predict the structure of the CoHCF-NP. To the best of our knowledge, this type of diagrams has not been constructed before for any of the Prussian blue analogues synthesized in RME.					Becerra, Arturo/U-2875-2019; Perez Garcia, Maria Guadalupe/Y-5801-2019; Carvajal-Ramos, Francisco/B-3206-2018; Pelayo-Vazquez, Jose Benito/Q-2216-2017	Perez Garcia, Maria Guadalupe/0000-0002-5030-3662; Carvajal-Ramos, Francisco/0000-0003-0043-5736; Moreno-Medrano, Edgar David/0000-0002-9847-3054; Gutierrez-Becerra, Alberto/0000-0002-5772-1488; Pelayo-Vazquez, Jose Benito/0000-0001-6899-3449													0927-7757	1873-4359				MAY 5	2018	544						1	7		10.1016/j.colsurfa.2018.02.010	http://dx.doi.org/10.1016/j.colsurfa.2018.02.010													WOS:000428257100001
J	Tsai, SW; Cuong, DV; Hou, CH				Tsai, Shao-Wei; Cuong, Dinh Viet; Hou, Chia -Hung			Selective capture of ammonium ions from municipal wastewater treatment plant effluent with a nickel hexacyanoferrate electrode	WATER RESEARCH												Currently, intercalation materials such as Prussian blue analogs have attracted considerable attention in water treatment applications due to their excellent size-based selectivity toward cations. This study aimed to explore the feasibility of using a nickel hexacyanoferrate (NiHCF) electrode for selective NH4+ capture from effluent from a municipal wastewater treatment plant. To assess the competitive intercalation between NH4+ and other common cations (Na+, Ca2+), a NiHCF//activated carbon (AC) hybrid capacitive deionization (CDI) cell was established to treat mixed-salt solutions. The results of cyclic voltammetry (CV) analysis showed a higher current response of the NiHCF electrode toward NH4+ ions than toward Na+ and Ca2+ ions. In a single-salt solution with NH4+, the optimized operating voltage of the hybrid CDI cell was 0.8 V, with a higher salt adsorption capacity (51.2 mg/g) than those obtained at other voltages (0.1, 0.4, 1.2 V). In a multisalt solution containing NH4+, Na+, and Ca2+ ions, the selectivity coefficients of NH4+/Ca2+ and NH4+/Na+ were 9.5 and 4.9, respectively. The feasibility of selective NH4+ capture using the NiHCF electrode in a hybrid CDI cell was demonstrated by treating the effluent from a municipal wastewater treatment plant (WWTP). The intercalation preference of the NiHCF electrode with the WWTP effluent was NH4+>K+>Na+>Ca2+>Mg2+, and NH4+ showed the highest salt adsorption capacity among the cations during consecutive cycles. Our results revealed that cations with smaller hydrated radii and lower (de)hydration energies were more favorably intercalated by the NiHCF electrode. The results provide important knowledge regarding the use of intercalation-type electrodes for selective nutrient removal and recovery from wastewater.					Hou, Chia-Hung/J-4350-2013; Dinh, Viet Cuong/HTO-3679-2023; Tsai, Shao-Wei/GSO-2929-2022	Tsai, Shao-Wei/0000-0003-2905-5059													0043-1354	1879-2448				AUG 1	2022	221								118786	10.1016/j.watres.2022.118786	http://dx.doi.org/10.1016/j.watres.2022.118786		JUN 2022						35779455					WOS:000827561800004
J	Liu, Y; Huang, M; Xiong, FY; Zhu, JX; An, QY				Liu, Yu; Huang, Meng; Xiong, Fangyu; Zhu, Jiexin; An, Qinyou			Improved zinc-ion storage performance of the metal-free organic anode by the effect of binder	CHEMICAL ENGINEERING JOURNAL												Zinc-ion batteries (ZIBs) using zinc metal as anode materials suffer from Zn dendrite formation and hydrogen evolution during the stripping/plating process, which will lead to performance degradation and hinder practical application. Herein, the 1,4,5,8-naphthalene diimide (NI) is proposed as a promising dendrite-free organic anode material for ZIBs. Moreover, the effect of different binders on electrochemical performance of NI electrode is investigated. Compared NI electrode with polyvinylidene fluoride (PVDF) binder, the NI electrode with the polytetrafluoroethylene (PTFE) binder shows highly enhanced rate capability (122.2 mA h g(-1) at 5 A g(-1)) and cycling performance (123.3 mA h g(-1) at 3 A g(-1) after 2200 cycles). The improvement cycling stability of NI is attributed to PTFE binder, which effectively maintains electrode structure and inhibits dissolution of organic molecules during the cycling process. In addition, the ion kinetics analyses reveal that the superior rate capability is provided by the capacitive charge storage. And the carbonyl group of NI is active center of electrochemistry, which is revealed by in-situ attenuated total reflection-Fourier transform infrared (ATR-FTIR) and ex-situ Raman. Besides, the aqueous Zn-ion full cell based on metal-free NI anode and Prussian blue analogues (PBAs) cathode exhibits excellent rate capability (113.9 mA h g(-1) at 10.0 A g(-1)), high operation voltage of similar to 1.2 V (at 1.0 A g(-1)) and energy density of 50.2 Wh kg(total)(-)(1). This work may provide a new design inspiration to develop organic dendrite-free zinc anodes for high-performance aqueous ZIBs batteries.					Huang, Meng/AAS-1538-2021; Xiong, Fangyu/E-5991-2016; An, Qinyou/IAO-4199-2023; Zhu, Jiexin/AAR-9460-2020; liu, yu/KLZ-2769-2024	Zhu, Jiexin/0000-0003-1629-240X; liu, yu/0000-0001-9884-0451; An, Qinyou/0000-0003-0605-4942; Xiong, Fangyu/0000-0003-1910-2093													1385-8947	1873-3212				JAN 15	2022	428								131092	10.1016/j.cej.2021.131092	http://dx.doi.org/10.1016/j.cej.2021.131092		JUL 2021											WOS:000729171100006
J	Park, S; Jun, JH; Park, M; Jeong, J; Jo, JH; Jeon, S; Yang, J; Choi, SM; Jo, W; Lee, JH				Park, Seohyun; Jun, Jong Han; Park, Minjeong; Jeong, Jaehoon; Jo, Jeong-Hyang; Jeon, Sohee; Yang, Juchan; Choi, Sung Mook; Jo, Wook; Lee, Ji-Hoon			Hierarchically Designed Co4Fe3@N-Doped Graphitic Carbon as an Electrocatalyst for Oxygen Evolution in Anion-Exchange-Membrane Water Electrolysis	ENERGY & FUELS												Anion-exchange-membrane water electrolyzers (AEMWEs) have gained considerable attention owing to their low cost and high energy efficiency, combining the advantages of alkaline water electrolyzers (AWEs) and proton-exchange membrane water electrolyzers (PEMWEs). Despite these merits, AEMWEs face challenges associated with the insufficient electrochemical activity of transition-metal-based electrocatalysts and their inferior long-term durability, particularly in electrodes for the oxygen evolution reaction (OER). To address these issues, hierarchically structured OER electrocatalysts comprising a Co4Fe3 core and N-doped graphitic carbon shell were synthesized in this study by pyrolyzing Co/Fe-Prussian blue analogues (PBAs)-based templates. The resulting electrocatalyst demonstrated exceptional OER activity and durability, attributed to the synergy among the abundant Co3+ species, the high electrochemically active surface area, a highly conductive bimetallic alloy core, and the oxygen-enriched functional groups and pyridinic N in the N-doped carbon shell. The Co4Fe3@N-doped graphitic carbon electrocatalyst exhibited a significantly lower overpotential (245 mV at 10 mA cm(-2)) and enhanced mass transport kinetics (Tafel slope of 62.9 mV dec(-1)) compared to those of a commercialized precious metal-based IrO2 catalyst (328 mV at 10 mA cm(-2) and 95.3 mV dec(-1), respectively). In the AEMWE full cells, the electrolyzer based on Co4Fe3@N-doped graphitic carbon delivered a 139% higher energy efficiency and a 70 times lower performance degradation rate compared with those of the IrO2-based counterpart. The proposed PBA-based electrocatalyst can be readily synthesized using a simple synthesis process and nonprecious-metal-based materials, presenting a promising pathway for the cost-effective commercialization of AEMWEs.					Jo, Wook/JCE-5779-2023														0887-0624	1520-5029				FEB 12	2024	38	5					4451	4463		10.1021/acs.energyfuels.3c04077	http://dx.doi.org/10.1021/acs.energyfuels.3c04077		FEB 2024											WOS:001166450900001
J	Fu, YM; Xiao, K; Zhang, QQ; Zhang, XH; Du, CC; Chen, JH				Fu, Yamin; Xiao, Ke; Zhang, Qingqing; Zhang, Xiaohua; Du, Cuicui; Chen, Jinhua			Highly Selective Photoelectrochemical Assay of Arsenate Based on Magnetic Co3O4-Fe3O4 Cubes and the Negative-Background Signal Strategy	ANALYTICAL CHEMISTRY												Water pollution presents a significant environmental concern on earth. Herein, due to the serious environmental harmfulness of arsenate [As(V)], an iron phthalocyanine (FePc)-induced switchable photocurrent-polarity platform was developed for highly selective assay of As(V). First, magnetic Co3O4-Fe3O4 cubes were obtained by calcination of the CoFe Prussian blue analogue and then functionalized with oligonucleotide (S1). In the presence of As(V), S1 could be released based on the stronger affinity between As(V) and Co3O4-Fe3O4 cubes. After magnetic separation by Co3O4-Fe3O4 cubes, the released S1 was used to trigger the catalytic hairpin assembly (CHA) and hybridization chain reaction, resulting in the formation of lots of G-quadruplex structures on the AgInS2/ITO electrode. Then, the capture of FePc by the G-quadruplex led to the switch of the photocurrent polarity of the AgInS2/ITO electrode from the anode to the cathode. Thus, As(V) was sensitively assayed with a low detection limit of 1.0 nM and a wide linear response range from 10 nM to 200 mu M. This meets the detection requirement of the World Health Organization for the arsenic concentration in drinking water [less than 10 mu g L-1 (130 nM)]. In addition, whether it was cationic or anionic interferents except phosphate (PO43-), only As(V) could generate the cathodic photocurrent, effectively avoiding the false-positive or false-negative results during As(V) assay. Interestingly, As(V) was also simultaneously separated from the detection system by Co3O4-Fe3O4 magnetic cubes. The proposed photoelectrochemical platform may have a great potential application for the selective detection of As(V) in environmental fields.					xiao, ke/HSB-5863-2023; Zhang, Xiao-Hua/AAI-8899-2021	Xiao, Ke/0009-0000-8135-0990; Fu, Yamin/0009-0001-4993-9903													0003-2700	1520-6882				JAN 25	2022	94	3					1874	1881		10.1021/acs.analchem.1c04853	http://dx.doi.org/10.1021/acs.analchem.1c04853		JAN 2022						35023716					WOS:000743955500001
J	Ji, J; Wang, YS; Cao, CS; Wu, XT; Zhu, QL				Ji, Jiang; Wang, Yinsheng; Cao, Changsheng; Wu, Xin-Tao; Zhu, Qi-Long			Electrochemical semi-sacrificial growth of a self-supporting MOF-based electrode for urea electrooxidation-coupled water electrolysis	CRYSTENGCOMM												Replacing the anodic oxygen evolution reaction in water electrolysis with thermodynamically more favorable oxidation reactions is appealing for reducing the energy consumption of hydrogen production but is limited by the lack of efficient yet cost-effective electrodes. Herein, a self-supporting NiFe-based Prussian blue analogue (PBA) electrode (NiFe-PBA-NF) was directly prepared via a facile semi-sacrificial anodic electrodeposition strategy, in which ultrasmall NiFe-PBA nanoparticles were grown uniformly and compactly on the nickel foam (NF) surface. Benefiting from its ingenious structure and the synergistic effect between Ni and Fe sites, the as-prepared NiFe-PBA-NF exhibited excellent electrochemical performance in the urea oxidation reaction (UOR) with a required potential of only 1.375 V to deliver a current density of 100 mA cm(-2), outperforming the powdered NiFe-PBA and even the commercial RuO2 catalyst. Moreover, a Ru-NiFe-PBA-NF electrode assembled with ultrathin Ru-doped NiFe-PBA nanosheets was fabricated through further Ru-modification treatment, which exhibited a remarkable electrochemical performance in the hydrogen evolution reaction (HER), even better than that of the commercial Pt/C catalyst. Ultimately, a UOR-coupled energy-saving hybrid water electrolysis system was constructed by employing Ru-NiFe-PBA-NF and NiFe-PBA-NF as the electrodes for the cathodic HER and anodic UOR, respectively, which only requires a cell voltage of 1.36 V to deliver a current density of 10 mA cm(-2), far superior to a conventional water electrolysis system. This work provides a novel way to design advanced organic-inorganic hybrid-based electrodes and innovative water electrolysis systems for efficient hydrogen production.					Zhu, Qi-Long/B-9257-2012															1466-8033				MAY 25	2023	25	21					3229	3236		10.1039/d3ce00289f	http://dx.doi.org/10.1039/d3ce00289f		APR 2023											WOS:000986761900001
J	Li, J; Hou, S; Liu, TZ; Wang, LK; Mei, C; Guo, YY; Zhao, LZ				Li, Juan; Hou, Shuang; Liu, Tiezhong; Wang, Liangke; Mei, Chen; Guo, Yayun; Zhao, Lingzhi			Hierarchical Hollow-Nanocube Ni-Co Skeleton@MoO3/MoS2 Hybrids for Improved-Performance Lithium-Ion Batteries	CHEMISTRY-A EUROPEAN JOURNAL												Improving the performance of anode materials for lithium-ion batteries (LIBs) is a hotly debated topic. Herein, hollow Ni-Co skeleton@MoS2/MoO3 nanocubes (NCM-NCs), with an average size of about 193 nm, have been synthesized through a facile hydrothermal reaction. Specifically, MoO3/MoS2 composites are grown on Ni-Co skeletons derived from nickel-cobalt Prussian blue analogue nanocubes (Ni-Co PBAs). The Ni-Co PBAs were synthesized through a precipitation method and utilized as self-templates that provided a larger specific surface area for the adhesion of MoO3/MoS2 composites. According to Raman spectroscopy results, as-obtained defect-rich MoS2 is confirmed to be a metallic 1T-phase MoS2. Furthermore, the average particle size of Ni-Co PBAs (approximate to 43 nm) is only about one-tenth of the previously reported particle size (approximate to 400 nm). If assessed as anodes of LIBs, the hollow NCM-NC hybrids deliver an excellent rate performance and superior cycling performance (with an initial discharge capacity of 1526.3 mAh g(-1) and up to 1720.6 mAh g(-1) after 317 cycles under a current density of 0.2 A g(-1)). Meanwhile, ultralong cycling life is retained, even at high current densities (776.6 mAh g(-1) at 2 A g(-1) after 700 cycles and 584.8 mAh g(-1) at 5 A g(-1) after 800 cycles). Moreover, at a rate of 1 A g(-1), the average specific capacity is maintained at 661 mAh g(-1). Thus, the hierarchical hollow NCM-NC hybrids with excellent electrochemical performance are a promising anode material for LIBs.					Liu, Tiezhong/HDL-7120-2022	Liu, Tiezhong/0009-0005-9227-8812; Zhao, Lingzhi/0000-0002-1329-9609													0947-6539	1521-3765				FEB 11	2020	26	9					2013	2024		10.1002/chem.201904085	http://dx.doi.org/10.1002/chem.201904085		JAN 2020						31797444					WOS:000510051700001
J	Ma, MY; Du, M; Liu, Y; Lü, HY; Yang, JL; Hao, ZL; Guo, JZ; Wu, XL				Ma, Mingyang; Du, Miao; Liu, Yan; Lu, Hongyan; Yang, Jialin; Hao, Zelin; Guo, Jinzhi; Wu, Xinglong			Electrode particulate materials for advanced rechargeable batteries: A review	PARTICUOLOGY												The demand for large-scale energy storage is increasing due to the decreasing non-renewable resources and deteriorating environmental pollution. Developing rechargeable batteries with high energy density and long cycle performance is an ideal choice to meet the demand of energy storage system. The development of excellent electrode particles is of great significance in the commercialization of next-generation batteries. The ideal electrode particles should balance raw material reserves, electro-chemical performance, price and environmental protection. Among them, the development of electrode particulate materials with excellent electrochemical properties is the top priority at present. In this re-view, the typical researches of electrode materials are summarized in terms of crystal structure, morphology, pore structure, surface and interface regulation. Firstly, the structural characteristics and improvement methods of transition metal oxides, polyanionic compounds, Prussian blue and their an-alogues are introduced. Then, the different effects of particulate morphology, pore, surface and interface structure on the performance of electrode materials are discussed. For designing high-performance electrode materials, preparation route should be set according to the particle properties of the mate-rials and the synergistic effect of various optimization methods should be adopted. At the same time, in addition to the electrode materials, other components of the rechargeable batteries, such as current collector, separator and electrolytes, should be optimized to improve the overall performance of the batteries. This review would provide important guiding principle for designing high-performance electrode particulate materials.& COPY; 2023 Chinese Society of Particuology and Institute of Process Engineering, Chinese Academy of Sciences. Published by Elsevier B.V. This is an open access article under the CC BY-NC-ND license (http:// creativecommons.org/licenses/by-nc-nd/4.0/).					Guo, Jin-Zhi/ADF-8729-2022; Ma, Mingyang/JXM-3330-2024; Hao, Zelin/HNI-5373-2023; yang, jia lin/IZQ-3056-2023; Wu, Xing-Long/J-8388-2012	Wu, Xing-Long/0000-0003-1069-9145													1674-2001	2210-4291				MAR	2024	86						160	181		10.1016/j.partic.2023.05.006	http://dx.doi.org/10.1016/j.partic.2023.05.006		JUN 2023											WOS:001018200900001
J	Zhu, JS; Zhang, LL; Li, K				Zhu, Jiashuai; Zhang, Lele; Li, Kang			Influence of Functional Monomer Glutathione on Core-shell Double Heterostructured Nanocage NiO/NiFe2O4@Zn0.76Co0.24S Performances as Electrochemical Sensor for Bromisoval Determination	INTERNATIONAL JOURNAL OF ELECTROCHEMICAL SCIENCE												In this work, NiO/NiFe2O4@Zn0.76Co0.24Snanocages (NCs) with core-shell type double heterostructures were synthesized using a core-shell design scheme. Among them, NiO/NiFe(2)O(4)cubic cores were obtained by calcination of Ni-Fe Prussian blue analogs (PBAs), and Zn-Co-like zeolitic imidazole frameworks (ZIFs) growed in situ around these cubic cores and were sulfided to obtain NiO/NiFe2O4@Zn0.76Co0.24S NCs. The composite has a large specific surface area of 249.66 m2g-1due to the inherited structure of the two bimetallic organic frameworks. And there is a core-shell double heterogeneous synergy between the Zn0.76Co0.24S NCs and p-p heterostructured NiO/NiFe2O4, which makes the modified electrode exhibit superior electrochemical performance for Bromisoval (BVU). In addition, glutathione (GSH) was explored to significantly enhance the electrochemical activity ofBVU by nucleophilic substitution binding of its own -SH with -Br on BVU, which greatly improved the sensitivity. Then, GSH was developed as a new functional monomer, and beta-cyclodextrin (beta-CD) was selected as a secondary functional monomer, and molecularly imprinted polymer (MIP) of BVU was prepared by CV electropolymerization to achieve a specific recognition of BVU. An electrochemical sensor based on NiO/NiFe2O4@Zn0.76Co0.24S NCs and MIP was constructed to detect BVU by DPV. Under the optimal conditions, the oxidation peak current of BVU was linear over the concentration range of 0.006-3.5 mu M, with the limits of detection (LOD) and quantification (LOQ) of 0.28 nm and 0.933 nm, respectively. The sensitivity reached 11.0303 mu Amiddot mu M-1middotcm-2. The method has a wider linear range and lower detection limits compared to other assays for BVU.And the sensor showed excellent reproducibility, repeatability and stability and had been applied to the determination of BVU in human serum and cosmeticswith satisfactory results					Zhu, Jiashuai/MSY-6099-2025; zhang, lele/IWM-4398-2023														1452-3981					OCT	2022	17	10							22102	10.20964/2022.10.13	http://dx.doi.org/10.20964/2022.10.13													WOS:000922114900032
